BX,BY,asp1
344,301.375,Dorsal_bladder
338.625,297.75,Dorsal_bladder
331.25,297.25,Dorsal_bladder
323,296.5,Dorsal_bladder
313.375,294.375,Dorsal_bladder
303.625,290.625,Dorsal_bladder
298,289.375,Dorsal_bladder
293.875,288.875,Dorsal_bladder
291.375,287.75,Dorsal_bladder
288.125,286.625,Dorsal_bladder
285.25,285.625,Dorsal_bladder
281.375,284.875,Dorsal_bladder
276.875,283.875,Dorsal_bladder
272.75,282.625,Dorsal_bladder
269.5,282.25,Dorsal_bladder
266.125,281.5,Dorsal_bladder
260.5,280.25,Dorsal_bladder
258,280,Dorsal_bladder
254.625,279.5,Dorsal_bladder
251,279.625,Dorsal_bladder
248.625,279.25,Dorsal_bladder
246.125,279.125,Dorsal_bladder
242,279.375,Dorsal_bladder
237.875,279.875,Dorsal_bladder
234.75,280.125,Dorsal_bladder
232.25,280.625,Dorsal_bladder
228.375,280.875,Dorsal_bladder
224.25,281.375,Dorsal_bladder
219,282.375,Dorsal_bladder
214.75,283.125,Dorsal_bladder
210,283.875,Dorsal_bladder
206.125,284.875,Dorsal_bladder
202.875,285.375,Dorsal_bladder
199.625,285.625,Dorsal_bladder
195.25,286.625,Dorsal_bladder
193,287,Dorsal_bladder
190.25,287.625,Dorsal_bladder
188.375,287.5,Dorsal_bladder
186.5,287.5,Dorsal_bladder
181.75,287.625,Dorsal_bladder
177.75,287.75,Dorsal_bladder
172.125,288.375,Dorsal_bladder
167.375,289.25,Dorsal_bladder
162.125,290.125,Dorsal_bladder
156.75,290.875,Dorsal_bladder
150.875,292,Dorsal_bladder
147.75,292.25,Dorsal_bladder
143.375,292.75,Dorsal_bladder
138.625,292.875,Dorsal_bladder
135.375,293.375,Dorsal_bladder
130.625,293.75,Dorsal_bladder
124.875,293.75,Dorsal_bladder
122,293.875,Dorsal_bladder
119.875,295.375,Dorsal_bladder
118.125,298.125,Dorsal_bladder
116.125,303,Dorsal_bladder
122,307,Dorsal_bladder
129,309.75,Dorsal_bladder
132.375,311.375,Dorsal_bladder
138.5,311,Dorsal_bladder
144.25,311.125,Dorsal_bladder
154,311.125,Dorsal_bladder
160.25,311.625,Dorsal_bladder
167.625,312.125,Dorsal_bladder
174,311.375,Dorsal_bladder
181.5,311.375,Dorsal_bladder
188.625,311.5,Dorsal_bladder
196.375,311.5,Dorsal_bladder
201.5,311,Dorsal_bladder
209,310.25,Dorsal_bladder
217,309.625,Dorsal_bladder
221.875,309.625,Dorsal_bladder
228.625,309.625,Dorsal_bladder
235.625,309.75,Dorsal_bladder
242.25,309.875,Dorsal_bladder
251.125,310,Dorsal_bladder
260.125,310.125,Dorsal_bladder
265.375,309.875,Dorsal_bladder
271.25,309.625,Dorsal_bladder
274.5,309.125,Dorsal_bladder
279.625,308.625,Dorsal_bladder
283.625,308.125,Dorsal_bladder
290.25,307.75,Dorsal_bladder
295.875,307.625,Dorsal_bladder
301.125,307.375,Dorsal_bladder
305.5,307.25,Dorsal_bladder
310.375,306.75,Dorsal_bladder
313.875,305.375,Dorsal_bladder
318.375,304.375,Dorsal_bladder
323.625,303.875,Dorsal_bladder
330.25,303.5,Dorsal_bladder
337.125,303,Dorsal_bladder
340.875,302.75,Dorsal_bladder
520.5,303.625,Dorsal_body
509.875,301.75,Dorsal_body
503.25,300.625,Dorsal_body
498.125,299.625,Dorsal_body
491.125,298.125,Dorsal_body
486.5,297.5,Dorsal_body
483.125,296.875,Dorsal_body
478.875,295.625,Dorsal_body
475.25,295.5,Dorsal_body
471.375,294.625,Dorsal_body
464.875,293.5,Dorsal_body
460.25,292.75,Dorsal_body
455.75,291.75,Dorsal_body
449.625,290.75,Dorsal_body
445.375,289.875,Dorsal_body
438.125,288.625,Dorsal_body
429.5,287.625,Dorsal_body
419.875,286.25,Dorsal_body
416.75,285.875,Dorsal_body
405.5,284,Dorsal_body
398,282.625,Dorsal_body
389.5,281.5,Dorsal_body
376.5,279.875,Dorsal_body
361.5,278,Dorsal_body
341.125,275.5,Dorsal_body
325.375,273.75,Dorsal_body
309.75,271.875,Dorsal_body
304,270.875,Dorsal_body
287.625,268.25,Dorsal_body
269.375,265.375,Dorsal_body
260,264.125,Dorsal_body
243.625,262.25,Dorsal_body
226,261.5,Dorsal_body
215.875,260.75,Dorsal_body
199.25,261,Dorsal_body
181,262.125,Dorsal_body
161,263.625,Dorsal_body
144.625,265,Dorsal_body
134.625,266.875,Dorsal_body
129.75,268.125,Dorsal_body
127.25,269.625,Dorsal_body
125.875,269.25,Dorsal_body
121.125,270.125,Dorsal_body
111.25,272,Dorsal_body
101.125,273.75,Dorsal_body
91.875,275.125,Dorsal_body
79.125,278.5,Dorsal_body
72.25,279.875,Dorsal_body
63.625,282,Dorsal_body
57.375,284.25,Dorsal_body
47.125,288.125,Dorsal_body
40.375,290.75,Dorsal_body
32.875,294.25,Dorsal_body
27.375,297.125,Dorsal_body
23.125,302.75,Dorsal_body
22.25,307.25,Dorsal_body
25.125,313.125,Dorsal_body
28.25,317.125,Dorsal_body
34.5,320.25,Dorsal_body
39.875,322.125,Dorsal_body
47.875,324.625,Dorsal_body
55.125,326.5,Dorsal_body
58.5,329.5,Dorsal_body
64.375,332.375,Dorsal_body
71,333.625,Dorsal_body
74.5,332,Dorsal_body
81.125,333.625,Dorsal_body
88.125,334.25,Dorsal_body
96.75,334.75,Dorsal_body
103.875,335.375,Dorsal_body
110.125,336.625,Dorsal_body
119.125,338.125,Dorsal_body
129.75,338.75,Dorsal_body
135.375,339.625,Dorsal_body
140.375,340.5,Dorsal_body
146.75,339.375,Dorsal_body
152.25,338,Dorsal_body
162.75,337.625,Dorsal_body
174,336.625,Dorsal_body
184.875,335.625,Dorsal_body
196.75,335,Dorsal_body
206.125,333.75,Dorsal_body
208.625,333.5,Dorsal_body
216,333.125,Dorsal_body
222.75,333,Dorsal_body
230.5,333.125,Dorsal_body
239.625,332.25,Dorsal_body
251.375,331.875,Dorsal_body
262.5,331.75,Dorsal_body
272.75,331.625,Dorsal_body
282.75,331,Dorsal_body
299.375,329.75,Dorsal_body
318.25,328.5,Dorsal_body
335.375,327,Dorsal_body
357.625,324.5,Dorsal_body
380.625,322.75,Dorsal_body
394.625,321,Dorsal_body
413.75,319.625,Dorsal_body
435.75,317.75,Dorsal_body
449.5,316.25,Dorsal_body
460.875,314.625,Dorsal_body
468.25,313.125,Dorsal_body
476.625,312.375,Dorsal_body
485.5,311,Dorsal_body
493.125,309.375,Dorsal_body
500.875,308,Dorsal_body
507.625,306.375,Dorsal_body
515.625,304.875,Dorsal_body
519.75,304.375,Dorsal_body
340.125,304.25,Lateral_bladder
336.5,304.375,Lateral_bladder
333.875,304.25,Lateral_bladder
332.375,304.625,Lateral_bladder
330.625,304.25,Lateral_bladder
327.375,303.25,Lateral_bladder
325.25,303.5,Lateral_bladder
321.875,303.25,Lateral_bladder
317.25,302.5,Lateral_bladder
313.5,302.25,Lateral_bladder
309.375,302.125,Lateral_bladder
304.5,302,Lateral_bladder
296.875,301,Lateral_bladder
291,300.25,Lateral_bladder
286.5,299.625,Lateral_bladder
278.5,299.25,Lateral_bladder
275.875,299,Lateral_bladder
270.875,298.625,Lateral_bladder
266.25,298,Lateral_bladder
264.375,297.75,Lateral_bladder
261.5,297.25,Lateral_bladder
258.25,296.75,Lateral_bladder
257,296.375,Lateral_bladder
253.75,295.875,Lateral_bladder
250.125,294.875,Lateral_bladder
247.375,294.375,Lateral_bladder
244.5,293.75,Lateral_bladder
241.125,292.75,Lateral_bladder
238,292.25,Lateral_bladder
235.5,292.125,Lateral_bladder
232.5,291.75,Lateral_bladder
229,291.125,Lateral_bladder
226.375,290.875,Lateral_bladder
222.25,290.375,Lateral_bladder
218.75,289.75,Lateral_bladder
213.125,289,Lateral_bladder
209.375,288.25,Lateral_bladder
207.375,287.875,Lateral_bladder
202.375,287.125,Lateral_bladder
199.5,286.625,Lateral_bladder
197.25,286.375,Lateral_bladder
196.625,286,Lateral_bladder
194.375,286,Lateral_bladder
193,286,Lateral_bladder
191.625,285.625,Lateral_bladder
186.375,285.125,Lateral_bladder
182.5,284.75,Lateral_bladder
180.5,284.375,Lateral_bladder
177.625,284.375,Lateral_bladder
175.125,284.375,Lateral_bladder
171.125,284.25,Lateral_bladder
168.625,284.125,Lateral_bladder
165.5,284.125,Lateral_bladder
160.5,284,Lateral_bladder
156.25,284.125,Lateral_bladder
150.375,284.125,Lateral_bladder
144.375,284.75,Lateral_bladder
139.875,285.5,Lateral_bladder
137.25,285.875,Lateral_bladder
134.375,286.625,Lateral_bladder
131.875,287.625,Lateral_bladder
130.25,288.5,Lateral_bladder
129.875,288.875,Lateral_bladder
131.25,289.75,Lateral_bladder
133.375,290.375,Lateral_bladder
136,291.125,Lateral_bladder
137.5,291.25,Lateral_bladder
139.125,291.125,Lateral_bladder
140.75,291.625,Lateral_bladder
143.875,292.375,Lateral_bladder
147.375,293.875,Lateral_bladder
153.875,296.5,Lateral_bladder
155.375,296.875,Lateral_bladder
159.625,298,Lateral_bladder
164.375,298.75,Lateral_bladder
168.875,299.625,Lateral_bladder
173,300.25,Lateral_bladder
175.75,300.875,Lateral_bladder
179.875,301.375,Lateral_bladder
185.375,302.25,Lateral_bladder
188.25,302.75,Lateral_bladder
190.25,303.625,Lateral_bladder
191.75,304.5,Lateral_bladder
193.125,305.375,Lateral_bladder
195.5,305.75,Lateral_bladder
198.875,306.375,Lateral_bladder
202.375,307.125,Lateral_bladder
205.25,307.875,Lateral_bladder
