BX,BY,asp1
209.125,293.375,Lateral_bladder
200.875,293,Lateral_bladder
193.875,292.625,Lateral_bladder
186.875,292.125,Lateral_bladder
179.875,291,Lateral_bladder
173,290.625,Lateral_bladder
167.25,290.375,Lateral_bladder
162.5,290.375,Lateral_bladder
156.875,291,Lateral_bladder
153.875,290.375,Lateral_bladder
148.375,290.5,Lateral_bladder
144.5,290.875,Lateral_bladder
141.375,292,Lateral_bladder
139,293.125,Lateral_bladder
138.375,293.5,Lateral_bladder
138.25,295.25,Lateral_bladder
140.875,296.75,Lateral_bladder
145.375,296.75,Lateral_bladder
148.75,297.25,Lateral_bladder
154,297.875,Lateral_bladder
158.75,298.5,Lateral_bladder
162,299.375,Lateral_bladder
165.875,300.25,Lateral_bladder
170,301.75,Lateral_bladder
173,302.375,Lateral_bladder
177.625,303.25,Lateral_bladder
181.5,304.125,Lateral_bladder
187,305.75,Lateral_bladder
190,307,Lateral_bladder
193.5,308.5,Lateral_bladder
199,310,Lateral_bladder
205.5,312,Lateral_bladder
213.625,314.375,Lateral_bladder
222.875,316.75,Lateral_bladder
233.25,319.125,Lateral_bladder
245,321.125,Lateral_bladder
255.375,321.625,Lateral_bladder
265.25,321.5,Lateral_bladder
272.125,321.375,Lateral_bladder
279.75,320.75,Lateral_bladder
287.875,320.25,Lateral_bladder
296.125,319.75,Lateral_bladder
305.25,318.875,Lateral_bladder
312.625,318.125,Lateral_bladder
316.625,318.125,Lateral_bladder
320,318.625,Lateral_bladder
323.125,317.75,Lateral_bladder
326,316.375,Lateral_bladder
328.875,315.625,Lateral_bladder
333,316.375,Lateral_bladder
335.25,314.75,Lateral_bladder
338.625,313.875,Lateral_bladder
342.125,313.375,Lateral_bladder
345,312.375,Lateral_bladder
347.625,311.25,Lateral_bladder
349.75,309.75,Lateral_bladder
508.5,293.875,Lateral_body
507,290.875,Lateral_body
500,286.375,Lateral_body
495.5,284.625,Lateral_body
488.25,283.25,Lateral_body
482.875,283.25,Lateral_body
474.75,283.875,Lateral_body
468.875,284.75,Lateral_body
467,284.75,Lateral_body
464.5,285.375,Lateral_body
457.875,285.25,Lateral_body
451.875,283.875,Lateral_body
444.75,281.625,Lateral_body
434.375,279.375,Lateral_body
424.25,276.375,Lateral_body
414.375,274.625,Lateral_body
401.875,272.25,Lateral_body
391,270.125,Lateral_body
382.875,268.375,Lateral_body
381,267.625,Lateral_body
375.875,266.625,Lateral_body
371.25,266.125,Lateral_body
364.25,264.875,Lateral_body
355.375,262.875,Lateral_body
341.375,260.625,Lateral_body
326.5,258.375,Lateral_body
313.75,257.375,Lateral_body
305.875,256.375,Lateral_body
290.25,254.25,Lateral_body
280.875,253.5,Lateral_body
275.625,253,Lateral_body
266.375,251.625,Lateral_body
261.5,251,Lateral_body
257.5,249.125,Lateral_body
254.375,248.75,Lateral_body
248.5,250,Lateral_body
243.625,250.75,Lateral_body
237.875,250.125,Lateral_body
233.125,250.125,Lateral_body
224.625,249.625,Lateral_body
210.875,249.625,Lateral_body
195.625,249.625,Lateral_body
185,249.625,Lateral_body
180.375,249.625,Lateral_body
175.625,249.625,Lateral_body
166.875,251,Lateral_body
157,252.125,Lateral_body
146.125,254,Lateral_body
135,256.25,Lateral_body
113.125,261.125,Lateral_body
101.5,265.125,Lateral_body
86.5,269.5,Lateral_body
76.5,272.75,Lateral_body
61.5,277.125,Lateral_body
54.5,279.75,Lateral_body
45,282.75,Lateral_body
40.125,285,Lateral_body
33.5,287,Lateral_body
28.625,288.375,Lateral_body
24.75,289.75,Lateral_body
21.25,291.75,Lateral_body
17.625,297.5,Lateral_body
14.5,302.75,Lateral_body
13.25,305.25,Lateral_body
14.625,308,Lateral_body
20.75,312,Lateral_body
28.125,315.25,Lateral_body
46.625,321.375,Lateral_body
58,325.25,Lateral_body
64.5,327,Lateral_body
70,329,Lateral_body
78.5,332.875,Lateral_body
86.375,335.875,Lateral_body
92,337.875,Lateral_body
98,339.5,Lateral_body
108,344.25,Lateral_body
123.375,349,Lateral_body
136.875,354,Lateral_body
148.375,357,Lateral_body
159.125,359.875,Lateral_body
172.5,361.75,Lateral_body
187,362.875,Lateral_body
207.125,364.875,Lateral_body
216.875,364.25,Lateral_body
224.875,364.375,Lateral_body
231.875,364,Lateral_body
248,361.875,Lateral_body
258.875,359.875,Lateral_body
269.5,357.875,Lateral_body
280.125,355.375,Lateral_body
295.625,351.5,Lateral_body
308.125,348.375,Lateral_body
319,344.75,Lateral_body
329.625,341.75,Lateral_body
343.75,337.875,Lateral_body
357.625,334.875,Lateral_body
372,332.25,Lateral_body
383.25,329.625,Lateral_body
396.25,326.125,Lateral_body
406.25,323.25,Lateral_body
420.25,318.75,Lateral_body
433.75,316.375,Lateral_body
443.25,313.25,Lateral_body
449,311.625,Lateral_body
454.625,311.125,Lateral_body
457.625,310.625,Lateral_body
462,309.875,Lateral_body
465.25,309.25,Lateral_body
469,308.25,Lateral_body
474.75,308.625,Lateral_body
482.5,308.75,Lateral_body
489.75,308.375,Lateral_body
495.125,306.25,Lateral_body
502.125,303.125,Lateral_body
506.625,300.125,Lateral_body
508.75,296.875,Lateral_body
