BX,BY,asp1
336.375,315.875,Dorsal_bladder
333.75,314.625,Dorsal_bladder
331.5,314.125,Dorsal_bladder
328.5,313.5,Dorsal_bladder
326.5,313.25,Dorsal_bladder
323.625,312.875,Dorsal_bladder
321,312.75,Dorsal_bladder
318,312.125,Dorsal_bladder
315.5,311.25,Dorsal_bladder
313.875,310.25,Dorsal_bladder
312,309.25,Dorsal_bladder
310.125,308.625,Dorsal_bladder
306.5,307.625,Dorsal_bladder
302,306.875,Dorsal_bladder
300.5,306.75,Dorsal_bladder
298.25,306.375,Dorsal_bladder
296,305.875,Dorsal_bladder
293.75,306,Dorsal_bladder
291,306,Dorsal_bladder
288.25,306.125,Dorsal_bladder
285,306.375,Dorsal_bladder
282.25,306.375,Dorsal_bladder
280.25,306.25,Dorsal_bladder
277.75,306.25,Dorsal_bladder
275.125,306.125,Dorsal_bladder
272.5,306.125,Dorsal_bladder
269.375,305.875,Dorsal_bladder
267,305.875,Dorsal_bladder
264,305.75,Dorsal_bladder
261.875,305.5,Dorsal_bladder
260,305.125,Dorsal_bladder
258.125,305.125,Dorsal_bladder
255.75,305.125,Dorsal_bladder
254.25,305.125,Dorsal_bladder
252.5,305.25,Dorsal_bladder
250,305.25,Dorsal_bladder
248.125,305.25,Dorsal_bladder
245.875,305.75,Dorsal_bladder
243.5,305.75,Dorsal_bladder
241.5,306,Dorsal_bladder
239.125,306.125,Dorsal_bladder
237.25,306.5,Dorsal_bladder
234,306.5,Dorsal_bladder
232,306.375,Dorsal_bladder
229.375,306.375,Dorsal_bladder
227.5,306.875,Dorsal_bladder
225.25,307.125,Dorsal_bladder
222.875,307.5,Dorsal_bladder
220.5,308.875,Dorsal_bladder
219.25,310.875,Dorsal_bladder
218.75,312.75,Dorsal_bladder
218.5,314.125,Dorsal_bladder
219.625,316.625,Dorsal_bladder
222.25,318.375,Dorsal_bladder
225.125,318.875,Dorsal_bladder
228.375,319.375,Dorsal_bladder
231.25,319.25,Dorsal_bladder
233.75,319.25,Dorsal_bladder
236,319.125,Dorsal_bladder
237.625,319.125,Dorsal_bladder
240,319.625,Dorsal_bladder
243.625,320.125,Dorsal_bladder
247.75,320.125,Dorsal_bladder
251.125,320.125,Dorsal_bladder
254.25,320.125,Dorsal_bladder
257,320.375,Dorsal_bladder
259.75,320.25,Dorsal_bladder
260,320,Dorsal_bladder
261.375,321.125,Dorsal_bladder
263,321.625,Dorsal_bladder
265.125,321.75,Dorsal_bladder
267.375,322.375,Dorsal_bladder
270,323.25,Dorsal_bladder
273.5,324.375,Dorsal_bladder
277.5,325.625,Dorsal_bladder
280,326.125,Dorsal_bladder
283.125,326.375,Dorsal_bladder
286,326.375,Dorsal_bladder
288.5,326.375,Dorsal_bladder
291.375,326,Dorsal_bladder
293.625,325.5,Dorsal_bladder
296.875,324.75,Dorsal_bladder
299.375,324.125,Dorsal_bladder
301.875,323.5,Dorsal_bladder
304.625,322.75,Dorsal_bladder
306,322.25,Dorsal_bladder
308.25,321.75,Dorsal_bladder
309.875,321.25,Dorsal_bladder
311.25,321.25,Dorsal_bladder
312.625,320.75,Dorsal_bladder
314.25,320.375,Dorsal_bladder
315.625,320.25,Dorsal_bladder
316.625,318.875,Dorsal_bladder
318.875,319.25,Dorsal_bladder
320,319,Dorsal_bladder
321.625,318.75,Dorsal_bladder
324.5,318.75,Dorsal_bladder
325.625,318,Dorsal_bladder
327.375,318,Dorsal_bladder
329.75,318,Dorsal_bladder
331.5,317.75,Dorsal_bladder
333.375,317.5,Dorsal_bladder
335.75,317,Dorsal_bladder
445.75,316.5,Dorsal_body
441.25,315.875,Dorsal_body
436.75,315.125,Dorsal_body
433.375,315.125,Dorsal_body
430.875,315.125,Dorsal_body
427.125,315,Dorsal_body
422.625,314.375,Dorsal_body
417.25,313.5,Dorsal_body
413.25,312.625,Dorsal_body
407.25,311.875,Dorsal_body
400.25,310.5,Dorsal_body
395.125,309.5,Dorsal_body
390.5,308.75,Dorsal_body
385.25,308.25,Dorsal_body
379.875,307,Dorsal_body
373.375,306.25,Dorsal_body
368.125,305.5,Dorsal_body
363.25,304.875,Dorsal_body
357.375,303.875,Dorsal_body
350.625,303,Dorsal_body
343.5,301.875,Dorsal_body
337.125,301,Dorsal_body
332.875,300.375,Dorsal_body
328.375,299.75,Dorsal_body
323.375,299.25,Dorsal_body
319,298.5,Dorsal_body
315.375,298.25,Dorsal_body
311.125,297.375,Dorsal_body
306.125,296.5,Dorsal_body
302.25,295.75,Dorsal_body
295.5,294.5,Dorsal_body
290.625,293.5,Dorsal_body
285.125,292.75,Dorsal_body
278.25,291.625,Dorsal_body
274.125,291.25,Dorsal_body
270.375,290.75,Dorsal_body
266.625,290.5,Dorsal_body
262.625,290.375,Dorsal_body
258.875,290,Dorsal_body
255,289.625,Dorsal_body
251.375,289.75,Dorsal_body
245.375,289.875,Dorsal_body
241.25,290.375,Dorsal_body
235.875,290.625,Dorsal_body
231.875,291,Dorsal_body
227.875,291.625,Dorsal_body
225.875,292.25,Dorsal_body
221.875,293,Dorsal_body
219,293.5,Dorsal_body
215.625,294.5,Dorsal_body
213.5,295,Dorsal_body
208.875,296,Dorsal_body
204.625,296.5,Dorsal_body
201.75,297.125,Dorsal_body
198.125,297.75,Dorsal_body
194,298.875,Dorsal_body
191.75,299.25,Dorsal_body
190.875,299.375,Dorsal_body
