BX,BY,asp1
335.375,312.75,Dorsal_bladder
333.375,312,Dorsal_bladder
329.75,311.75,Dorsal_bladder
325.875,311.375,Dorsal_bladder
319.5,310.5,Dorsal_bladder
318.25,309.875,Dorsal_bladder
315.75,309.125,Dorsal_bladder
312.75,308.375,Dorsal_bladder
308,307.125,Dorsal_bladder
304.75,306.375,Dorsal_bladder
301.875,305.625,Dorsal_bladder
299.125,305.125,Dorsal_bladder
297.25,304.625,Dorsal_bladder
295.625,304.5,Dorsal_bladder
293,303.75,Dorsal_bladder
288.25,303.5,Dorsal_bladder
284.375,303.75,Dorsal_bladder
281.5,303.75,Dorsal_bladder
278.25,303.875,Dorsal_bladder
275.75,304.25,Dorsal_bladder
273.375,304.125,Dorsal_bladder
270.625,304.125,Dorsal_bladder
268.25,304.25,Dorsal_bladder
265.125,304.625,Dorsal_bladder
262.75,304.625,Dorsal_bladder
259.625,304.75,Dorsal_bladder
256.875,305,Dorsal_bladder
254,305,Dorsal_bladder
251.125,305.125,Dorsal_bladder
248.875,305.125,Dorsal_bladder
245.875,305.125,Dorsal_bladder
242.875,305.25,Dorsal_bladder
240.375,306.125,Dorsal_bladder
236.625,306.5,Dorsal_bladder
233.25,307,Dorsal_bladder
231.5,306.625,Dorsal_bladder
230.25,306.25,Dorsal_bladder
227.625,307,Dorsal_bladder
226,306.875,Dorsal_bladder
225.375,308.625,Dorsal_bladder
222.75,310.375,Dorsal_bladder
222.625,312.375,Dorsal_bladder
223.125,315.25,Dorsal_bladder
223.125,317,Dorsal_bladder
222.75,318.625,Dorsal_bladder
225.375,319.25,Dorsal_bladder
228.375,319.25,Dorsal_bladder
231.75,319.375,Dorsal_bladder
233.75,319.625,Dorsal_bladder
236.25,319.625,Dorsal_bladder
238.375,319.875,Dorsal_bladder
241,320.25,Dorsal_bladder
244,320.375,Dorsal_bladder
247.125,320.375,Dorsal_bladder
249.125,320.125,Dorsal_bladder
251,320.125,Dorsal_bladder
252.875,319.75,Dorsal_bladder
254.75,319.375,Dorsal_bladder
257.125,319,Dorsal_bladder
259.5,318.625,Dorsal_bladder
262.625,318.625,Dorsal_bladder
265,318.625,Dorsal_bladder
268.25,318.875,Dorsal_bladder
271.875,319.375,Dorsal_bladder
275,319.875,Dorsal_bladder
278.375,320.125,Dorsal_bladder
281.625,320.125,Dorsal_bladder
285.125,320,Dorsal_bladder
288.625,320,Dorsal_bladder
292,319.75,Dorsal_bladder
297.25,319.5,Dorsal_bladder
299.375,318.875,Dorsal_bladder
303,319,Dorsal_bladder
305.5,318.5,Dorsal_bladder
308.875,318.375,Dorsal_bladder
311.875,317.625,Dorsal_bladder
314.25,317.375,Dorsal_bladder
316.125,316.5,Dorsal_bladder
318.125,316,Dorsal_bladder
321.125,315,Dorsal_bladder
323.25,314.25,Dorsal_bladder
326,313.75,Dorsal_bladder
328,313.625,Dorsal_bladder
332.375,313.625,Dorsal_bladder
334.5,313.375,Dorsal_bladder
432.625,325.375,Dorsal_body
429.5,323,Dorsal_body
426.75,321.625,Dorsal_body
424,320.375,Dorsal_body
420.5,318.875,Dorsal_body
417.125,317.75,Dorsal_body
415.25,317.125,Dorsal_body
412.375,315.875,Dorsal_body
410.25,315.25,Dorsal_body
409.125,314.75,Dorsal_body
407.375,313.875,Dorsal_body
406.375,313.5,Dorsal_body
405.125,313.5,Dorsal_body
404,312.875,Dorsal_body
403,312.375,Dorsal_body
401.375,311.875,Dorsal_body
398.75,311.125,Dorsal_body
397.25,310.625,Dorsal_body
396,310.5,Dorsal_body
395,310,Dorsal_body
393.875,309.75,Dorsal_body
393,309.25,Dorsal_body
391.125,308.75,Dorsal_body
389.5,308.5,Dorsal_body
387.25,307.875,Dorsal_body
384.75,307.375,Dorsal_body
383.375,307,Dorsal_body
380.625,306.5,Dorsal_body
378.125,305.75,Dorsal_body
376,305.25,Dorsal_body
374,305,Dorsal_body
372,304.625,Dorsal_body
370.125,304.125,Dorsal_body
367.5,303.75,Dorsal_body
364.5,303.125,Dorsal_body
362,302.875,Dorsal_body
360.25,302.625,Dorsal_body
358.75,302.5,Dorsal_body
357.5,302.125,Dorsal_body
355.5,301.875,Dorsal_body
353.875,301.625,Dorsal_body
351.75,301.25,Dorsal_body
349.75,301,Dorsal_body
347.625,300.625,Dorsal_body
345.75,300.375,Dorsal_body
344,300.25,Dorsal_body
341.625,299.75,Dorsal_body
339.25,299.75,Dorsal_body
337.5,299.375,Dorsal_body
334.875,299.125,Dorsal_body
332.75,298.75,Dorsal_body
331.25,298.625,Dorsal_body
329.75,298.375,Dorsal_body
327.5,298.125,Dorsal_body
325.125,297.75,Dorsal_body
322.5,297.5,Dorsal_body
319.5,297,Dorsal_body
317.125,296.625,Dorsal_body
314.375,296.25,Dorsal_body
313.125,296.125,Dorsal_body
311.875,295.875,Dorsal_body
308.625,295.5,Dorsal_body
305.5,295.125,Dorsal_body
303.625,294.75,Dorsal_body
301.125,294.375,Dorsal_body
299,294.125,Dorsal_body
296.375,293.75,Dorsal_body
294.25,293.5,Dorsal_body
292.75,293.375,Dorsal_body
290.75,293.125,Dorsal_body
288.25,292.625,Dorsal_body
285.625,292.5,Dorsal_body
283.25,292.25,Dorsal_body
281.125,292.125,Dorsal_body
278.25,291.875,Dorsal_body
276.125,291.625,Dorsal_body
273.125,291.375,Dorsal_body
270.875,291.25,Dorsal_body
269,291.375,Dorsal_body
266.75,291.375,Dorsal_body
263.875,291.375,Dorsal_body
261.125,291.125,Dorsal_body
259,291.125,Dorsal_body
256.375,291.125,Dorsal_body
254.125,291.25,Dorsal_body
251.625,291.625,Dorsal_body
250,291.75,Dorsal_body
247.75,292,Dorsal_body
244.5,292.25,Dorsal_body
242.125,292.625,Dorsal_body
238.625,292.875,Dorsal_body
237.5,292.75,Dorsal_body
235.25,292.5,Dorsal_body
231.375,292.625,Dorsal_body
229.375,292.875,Dorsal_body
227.875,293.375,Dorsal_body
226.625,293.125,Dorsal_body
224.875,293.125,Dorsal_body
221.125,293.625,Dorsal_body
218.75,294,Dorsal_body
215.875,294.5,Dorsal_body
214.25,294.875,Dorsal_body
212.125,295.125,Dorsal_body
210.75,295.375,Dorsal_body
208.125,295.625,Dorsal_body
204.875,296,Dorsal_body
201.375,296.5,Dorsal_body
199.5,296.75,Dorsal_body
197.75,297.25,Dorsal_body
196.75,297.75,Dorsal_body
195.75,297.125,Dorsal_body
194.625,296.75,Dorsal_body
193.5,296.75,Dorsal_body
190.75,297,Dorsal_body
189.125,297.375,Dorsal_body
187.375,297.875,Dorsal_body
185.875,298.75,Dorsal_body
184.375,299.625,Dorsal_body
183.25,300.25,Dorsal_body
181.75,300.625,Dorsal_body
180.375,301.375,Dorsal_body
178.25,301.75,Dorsal_body
175.75,302.75,Dorsal_body
172.75,304.125,Dorsal_body
171.625,305,Dorsal_body
169.25,306.5,Dorsal_body
167.5,308.25,Dorsal_body
166.75,310.25,Dorsal_body
166.5,312.125,Dorsal_body
166.625,313.125,Dorsal_body
168.875,315.75,Dorsal_body
170.125,317.625,Dorsal_body
173.125,319.375,Dorsal_body
175.5,320.625,Dorsal_body
178.375,321.75,Dorsal_body
180.375,322.625,Dorsal_body
183,323.25,Dorsal_body
184.5,324,Dorsal_body
185.5,325.875,Dorsal_body
187.625,327.75,Dorsal_body
187.5,304.5,Dorsal_body
190.125,328.25,Dorsal_body
192.5,328.625,Dorsal_body
194.5,328.375,Dorsal_body
196.125,327.75,Dorsal_body
196.5,327.5,Dorsal_body
199.25,328.25,Dorsal_body
202.125,329,Dorsal_body
206.25,329.625,Dorsal_body
209.875,330.125,Dorsal_body
213.375,330.5,Dorsal_body
216,330.5,Dorsal_body
220,331.375,Dorsal_body
224.375,332,Dorsal_body
226.375,332.375,Dorsal_body
229.25,332.75,Dorsal_body
232.5,333.125,Dorsal_body
236.625,333.375,Dorsal_body
242.25,333.375,Dorsal_body
246.625,333.125,Dorsal_body
251.625,332.75,Dorsal_body
256.875,332.25,Dorsal_body
261.875,332,Dorsal_body
268.5,331.625,Dorsal_body
272.625,331.125,Dorsal_body
278.25,330.75,Dorsal_body
285.25,330.5,Dorsal_body
292.125,329.875,Dorsal_body
299,329.5,Dorsal_body
306.125,329,Dorsal_body
312.125,328.75,Dorsal_body
319,328.25,Dorsal_body
325.5,327.625,Dorsal_body
331,327.25,Dorsal_body
335.875,326.875,Dorsal_body
339.375,326.5,Dorsal_body
344.125,325.75,Dorsal_body
347.25,325.5,Dorsal_body
351.25,325.125,Dorsal_body
354.375,324.875,Dorsal_body
357.375,324.5,Dorsal_body
358.5,324.125,Dorsal_body
361.25,324.125,Dorsal_body
363.875,324,Dorsal_body
367.375,323.875,Dorsal_body
371.75,323.625,Dorsal_body
375.875,323.375,Dorsal_body
380.75,323.375,Dorsal_body
383.75,323.375,Dorsal_body
387.625,323.125,Dorsal_body
391.75,323.25,Dorsal_body
395.625,323.5,Dorsal_body
399.5,323.375,Dorsal_body
403.375,323.75,Dorsal_body
406.25,323.875,Dorsal_body
