BX,BY,asp1
347.875,308.75,Dorsal_bladder
343.75,306.5,Dorsal_bladder
337.5,305.375,Dorsal_bladder
330.25,304.375,Dorsal_bladder
324.25,301.5,Dorsal_bladder
317.25,299.875,Dorsal_bladder
314,298.875,Dorsal_bladder
309.75,297.25,Dorsal_bladder
306.25,296.25,Dorsal_bladder
303,294.75,Dorsal_bladder
300.5,294.25,Dorsal_bladder
296.25,293.375,Dorsal_bladder
291.375,292.25,Dorsal_bladder
289.25,291.75,Dorsal_bladder
286.375,291.375,Dorsal_bladder
283.375,290.75,Dorsal_bladder
281.5,290.25,Dorsal_bladder
279,289.625,Dorsal_bladder
276.75,289.5,Dorsal_bladder
273.375,288.875,Dorsal_bladder
269.625,288.875,Dorsal_bladder
265.875,288.625,Dorsal_bladder
261.25,288.625,Dorsal_bladder
259,288.375,Dorsal_bladder
254.25,289,Dorsal_bladder
250.25,289.875,Dorsal_bladder
247.25,290.5,Dorsal_bladder
244.5,291.5,Dorsal_bladder
239.5,292.75,Dorsal_bladder
236.375,293,Dorsal_bladder
233.875,293.5,Dorsal_bladder
226.625,294.625,Dorsal_bladder
224,295.25,Dorsal_bladder
223.125,296.75,Dorsal_bladder
222.375,295.5,Dorsal_bladder
220.375,293.875,Dorsal_bladder
216.875,293.25,Dorsal_bladder
213.625,293.125,Dorsal_bladder
210.25,293.25,Dorsal_bladder
208,293.625,Dorsal_bladder
204.25,293.5,Dorsal_bladder
202.125,293.625,Dorsal_bladder
200.5,293.625,Dorsal_bladder
195.875,293.75,Dorsal_bladder
193.25,294,Dorsal_bladder
188.25,294.375,Dorsal_bladder
184,294.875,Dorsal_bladder
180.375,295.125,Dorsal_bladder
177.25,295.375,Dorsal_bladder
172,296.125,Dorsal_bladder
167.75,296.75,Dorsal_bladder
163.875,297.125,Dorsal_bladder
161.5,297,Dorsal_bladder
158.125,296.5,Dorsal_bladder
154.875,296.375,Dorsal_bladder
153.125,296.375,Dorsal_bladder
150.875,297,Dorsal_bladder
147.75,297.125,Dorsal_bladder
144.75,296.75,Dorsal_bladder
141.375,296.75,Dorsal_bladder
138.875,297,Dorsal_bladder
136.875,299.125,Dorsal_bladder
133.75,303.875,Dorsal_bladder
132.5,307,Dorsal_bladder
133.25,309.25,Dorsal_bladder
135.125,313.125,Dorsal_bladder
138.875,317.5,Dorsal_bladder
141.375,318.625,Dorsal_bladder
145.125,318.625,Dorsal_bladder
147.875,318.375,Dorsal_bladder
151.625,318.375,Dorsal_bladder
155.125,317.625,Dorsal_bladder
158.375,317.75,Dorsal_bladder
161.125,318.25,Dorsal_bladder
164.25,318.75,Dorsal_bladder
168.25,318.625,Dorsal_bladder
171.125,319.5,Dorsal_bladder
174.25,319.5,Dorsal_bladder
179.875,320.375,Dorsal_bladder
184.875,321.5,Dorsal_bladder
188.875,321.625,Dorsal_bladder
193.375,321.375,Dorsal_bladder
199.5,320.75,Dorsal_bladder
202.5,320.75,Dorsal_bladder
206.625,320,Dorsal_bladder
209.5,319.75,Dorsal_bladder
213.25,319.75,Dorsal_bladder
214.25,318.25,Dorsal_bladder
215.125,317.625,Dorsal_bladder
216,319.5,Dorsal_bladder
218.125,320.375,Dorsal_bladder
221.5,321.75,Dorsal_bladder
225.5,322.375,Dorsal_bladder
229.25,322.75,Dorsal_bladder
234.75,323.125,Dorsal_bladder
240.5,323.25,Dorsal_bladder
245.625,323.125,Dorsal_bladder
253,323.5,Dorsal_bladder
260.25,323.5,Dorsal_bladder
266.75,324.375,Dorsal_bladder
274.125,324.625,Dorsal_bladder
280.375,324.625,Dorsal_bladder
284.75,325,Dorsal_bladder
289,324.75,Dorsal_bladder
293.5,324.25,Dorsal_bladder
298.125,323.875,Dorsal_bladder
303.5,322.625,Dorsal_bladder
306.75,322.125,Dorsal_bladder
310.375,321,Dorsal_bladder
314.75,319.625,Dorsal_bladder
318.5,319.375,Dorsal_bladder
320,318.75,Dorsal_bladder
324.5,316.625,Dorsal_bladder
329.125,315.375,Dorsal_bladder
332.125,314.875,Dorsal_bladder
336.125,313.75,Dorsal_bladder
340.125,313.25,Dorsal_bladder
344.5,311.75,Dorsal_bladder
346.25,310.5,Dorsal_bladder
516,296,Dorsal_body
508.125,293.5,Dorsal_body
501.5,293.375,Dorsal_body
493.625,293,Dorsal_body
487,292.625,Dorsal_body
477.5,292.5,Dorsal_body
469.5,291.625,Dorsal_body
460.875,290.875,Dorsal_body
453.375,290,Dorsal_body
447.375,289.625,Dorsal_body
440.375,289,Dorsal_body
434,288.625,Dorsal_body
429.125,288.125,Dorsal_body
421.625,287.625,Dorsal_body
415.875,286.875,Dorsal_body
405.875,286.125,Dorsal_body
397.375,285.375,Dorsal_body
389.625,284.875,Dorsal_body
381.375,284.125,Dorsal_body
375,284.125,Dorsal_body
367,283.125,Dorsal_body
361.625,282.625,Dorsal_body
355.875,282.125,Dorsal_body
348.5,281.625,Dorsal_body
342.75,281,Dorsal_body
335.875,280.125,Dorsal_body
325.25,279.125,Dorsal_body
314.75,277.125,Dorsal_body
309.75,276.375,Dorsal_body
304.75,275.5,Dorsal_body
299.125,275,Dorsal_body
291.125,273.5,Dorsal_body
283.625,271.875,Dorsal_body
277.375,270.625,Dorsal_body
271.875,269.5,Dorsal_body
267.125,268.5,Dorsal_body
260.625,267.125,Dorsal_body
253.25,266.375,Dorsal_body
242.625,265.125,Dorsal_body
232.875,264.625,Dorsal_body
221.375,265,Dorsal_body
214.875,265.5,Dorsal_body
208.375,265.5,Dorsal_body
200.375,266.125,Dorsal_body
196.875,266.125,Dorsal_body
190.125,266.5,Dorsal_body
182.125,267.125,Dorsal_body
177.875,267.5,Dorsal_body
174.25,268.125,Dorsal_body
169.875,268.125,Dorsal_body
162.75,268.375,Dorsal_body
158.375,269.125,Dorsal_body
152.875,269.375,Dorsal_body
149.75,270,Dorsal_body
146.875,270,Dorsal_body
143.25,269.5,Dorsal_body
140.125,270.375,Dorsal_body
137.25,271.375,Dorsal_body
132.625,272.125,Dorsal_body
126.875,273.125,Dorsal_body
122.375,273.875,Dorsal_body
119.375,273.625,Dorsal_body
114.625,274.375,Dorsal_body
110.125,275.875,Dorsal_body
104.25,276.75,Dorsal_body
98.75,277.625,Dorsal_body
94.25,279.125,Dorsal_body
89.5,280.375,Dorsal_body
87,280.375,Dorsal_body
83.125,280.25,Dorsal_body
79.125,280.875,Dorsal_body
75.125,282.25,Dorsal_body
72.5,284.25,Dorsal_body
70.25,286.75,Dorsal_body
68.625,287.875,Dorsal_body
61.125,290.375,Dorsal_body
55.625,291.875,Dorsal_body
50.5,294.625,Dorsal_body
47,297.125,Dorsal_body
42.625,301.125,Dorsal_body
40.25,303.875,Dorsal_body
39.25,306.25,Dorsal_body
39.25,310.625,Dorsal_body
40.75,313.875,Dorsal_body
43.5,316.125,Dorsal_body
46.625,319.625,Dorsal_body
51,323.125,Dorsal_body
56.5,325.875,Dorsal_body
61.75,327.25,Dorsal_body
66.5,328.25,Dorsal_body
71.125,329.625,Dorsal_body
73.75,331.625,Dorsal_body
75.5,333.625,Dorsal_body
78,334.75,Dorsal_body
80.625,334.75,Dorsal_body
82.25,333.875,Dorsal_body
84.125,333.25,Dorsal_body
88.125,335.125,Dorsal_body
93.5,336.625,Dorsal_body
100,338.25,Dorsal_body
105.25,339.125,Dorsal_body
113.75,340.875,Dorsal_body
120,341.875,Dorsal_body
126.5,343.375,Dorsal_body
135,344.625,Dorsal_body
141.125,345.25,Dorsal_body
145,346.625,Dorsal_body
147.625,346.625,Dorsal_body
151.5,346.625,Dorsal_body
157.125,347.125,Dorsal_body
161.5,346.25,Dorsal_body
166.625,346.375,Dorsal_body
173,347.625,Dorsal_body
178.5,347.875,Dorsal_body
185.125,348.375,Dorsal_body
194.625,349.75,Dorsal_body
202.75,350.75,Dorsal_body
214.625,350.875,Dorsal_body
225.25,350.875,Dorsal_body
231,350.75,Dorsal_body
237.5,350.25,Dorsal_body
245.125,350.125,Dorsal_body
249,348.875,Dorsal_body
255,347.375,Dorsal_body
263.625,346.25,Dorsal_body
271,344.25,Dorsal_body
278.75,343.5,Dorsal_body
283.625,342.375,Dorsal_body
291,341.75,Dorsal_body
299.5,340.375,Dorsal_body
307.625,339.875,Dorsal_body
313.625,339.25,Dorsal_body
323.25,338.375,Dorsal_body
330.5,337.25,Dorsal_body
343.125,335.375,Dorsal_body
349,334.75,Dorsal_body
359.125,332.875,Dorsal_body
365,331.75,Dorsal_body
372.5,330.75,Dorsal_body
378.25,329.75,Dorsal_body
386.125,328.25,Dorsal_body
392.125,327.375,Dorsal_body
399.125,326.25,Dorsal_body
407,324.75,Dorsal_body
413.625,323.75,Dorsal_body
419.125,322.875,Dorsal_body
425.75,321.5,Dorsal_body
433.5,320.25,Dorsal_body
440.625,319,Dorsal_body
446.5,318.25,Dorsal_body
451.625,317,Dorsal_body
460.125,315.75,Dorsal_body
468.75,313.875,Dorsal_body
475,312.375,Dorsal_body
479.5,311,Dorsal_body
485,309.5,Dorsal_body
489.125,307.5,Dorsal_body
492.625,306.25,Dorsal_body
498.625,304.375,Dorsal_body
505.25,302.375,Dorsal_body
510,299.5,Dorsal_body
513.625,298.375,Dorsal_body
355.75,288.875,Lateral_bladder
351.75,287.625,Lateral_bladder
347.875,286.625,Lateral_bladder
345.75,285.75,Lateral_bladder
343.625,285.125,Lateral_bladder
342.625,285.125,Lateral_bladder
341.375,285.375,Lateral_bladder
339.875,284.875,Lateral_bladder
336.375,283.625,Lateral_bladder
334.125,282.75,Lateral_bladder
332.75,282.75,Lateral_bladder
330.25,282.375,Lateral_bladder
328,281.875,Lateral_bladder
324.625,280.625,Lateral_bladder
321.125,279.125,Lateral_bladder
318.125,278.25,Lateral_bladder
316.375,277.5,Lateral_bladder
312.375,276.625,Lateral_bladder
309.25,275.75,Lateral_bladder
304.375,274.625,Lateral_bladder
301.125,273.75,Lateral_bladder
297.625,273.125,Lateral_bladder
294,272.5,Lateral_bladder
290.5,272.125,Lateral_bladder
287.625,271.375,Lateral_bladder
285,270.625,Lateral_bladder
281,269.5,Lateral_bladder
276.25,268.375,Lateral_bladder
272.25,267.125,Lateral_bladder
268.125,266,Lateral_bladder
264.5,265.125,Lateral_bladder
259.875,264.125,Lateral_bladder
255.125,263.5,Lateral_bladder
253.375,263.125,Lateral_bladder
248.75,262.125,Lateral_bladder
245.375,261.875,Lateral_bladder
241.625,261.625,Lateral_bladder
239,261,Lateral_bladder
236.25,260.75,Lateral_bladder
233.25,260.5,Lateral_bladder
230.5,260.125,Lateral_bladder
227.125,259.625,Lateral_bladder
223.5,259.25,Lateral_bladder
220.125,259.125,Lateral_bladder
217,259,Lateral_bladder
211.625,259.125,Lateral_bladder
207.75,259.375,Lateral_bladder
203.625,259.25,Lateral_bladder
200.875,259,Lateral_bladder
199,259.625,Lateral_bladder
194.5,259.625,Lateral_bladder
189.5,260.125,Lateral_bladder
184.25,260,Lateral_bladder
180.125,260.5,Lateral_bladder
175,261,Lateral_bladder
171.75,261.625,Lateral_bladder
168.75,261.875,Lateral_bladder
164.5,262.5,Lateral_bladder
161.75,263.125,Lateral_bladder
156,263.625,Lateral_bladder
149.75,265,Lateral_bladder
144.375,267.5,Lateral_bladder
139.75,269,Lateral_bladder
136,270.75,Lateral_bladder
140,273.25,Lateral_bladder
145.125,275.125,Lateral_bladder
149.75,276.25,Lateral_bladder
155,277.25,Lateral_bladder
160,277.5,Lateral_bladder
163.625,277.875,Lateral_bladder
168,278.375,Lateral_bladder
173.5,278.25,Lateral_bladder
178.5,278.375,Lateral_bladder
181,279.625,Lateral_bladder
184.375,281.25,Lateral_bladder
187.5,282.5,Lateral_bladder
191.125,283.75,Lateral_bladder
194.25,284.25,Lateral_bladder
199.25,285,Lateral_bladder
204.25,284.875,Lateral_bladder
209.5,284.625,Lateral_bladder
212,283.25,Lateral_bladder
213,281.5,Lateral_bladder
214,284.25,Lateral_bladder
215.75,285.375,Lateral_bladder
221,287,Lateral_bladder
226.25,288.5,Lateral_bladder
229.5,290,Lateral_bladder
234,291.375,Lateral_bladder
237,291.75,Lateral_bladder
239.75,291.75,Lateral_bladder
242.75,292,Lateral_bladder
245,292.375,Lateral_bladder
248.25,293.25,Lateral_bladder
251.5,294.375,Lateral_bladder
255.125,295.25,Lateral_bladder
259.75,295.875,Lateral_bladder
264.625,296.875,Lateral_bladder
267.625,297.625,Lateral_bladder
272,298.125,Lateral_bladder
276.75,298.625,Lateral_bladder
282.25,298.875,Lateral_bladder
286.875,299,Lateral_bladder
292,298.625,Lateral_bladder
298,297.75,Lateral_bladder
301.75,297.25,Lateral_bladder
304.5,296.625,Lateral_bladder
308.5,295.875,Lateral_bladder
311,295.125,Lateral_bladder
313.75,294.375,Lateral_bladder
316,294,Lateral_bladder
317,291.875,Lateral_bladder
318.75,290.75,Lateral_bladder
320.75,291.125,Lateral_bladder
323.75,292,Lateral_bladder
326.75,292.75,Lateral_bladder
330.625,292.875,Lateral_bladder
332.625,292.25,Lateral_bladder
335.75,291.875,Lateral_bladder
338.75,291.875,Lateral_bladder
342.25,291.75,Lateral_bladder
344.25,290.5,Lateral_bladder
346.5,290.375,Lateral_bladder
348.75,289.625,Lateral_bladder
351.375,289.625,Lateral_bladder
507.25,301.875,Lateral_body
504.75,297.75,Lateral_body
499,293.375,Lateral_body
494.375,290.625,Lateral_body
489.375,289.125,Lateral_body
485.375,288.125,Lateral_body
481.75,288.25,Lateral_body
477.75,288.875,Lateral_body
470.25,288.75,Lateral_body
467.75,288.625,Lateral_body
466.125,287.625,Lateral_body
460.25,286.875,Lateral_body
455.875,286.125,Lateral_body
452.125,285.125,Lateral_body
448.375,283.5,Lateral_body
443.875,281.375,Lateral_body
439.875,279.25,Lateral_body
435,277.5,Lateral_body
431.5,276,Lateral_body
427.875,274.125,Lateral_body
424.625,272.5,Lateral_body
421.375,270.75,Lateral_body
418.25,269.5,Lateral_body
415,267.5,Lateral_body
410.875,266.125,Lateral_body
408.5,264.75,Lateral_body
405.875,263.125,Lateral_body
402.5,261.625,Lateral_body
400.25,260.75,Lateral_body
398.125,260.125,Lateral_body
394.75,258.125,Lateral_body
392.625,256.625,Lateral_body
391.875,255.5,Lateral_body
388.5,254.5,Lateral_body
384.625,253.625,Lateral_body
382,252.875,Lateral_body
378.375,252.125,Lateral_body
376,251,Lateral_body
372.125,249.375,Lateral_body
364.375,246.5,Lateral_body
359.625,244.875,Lateral_body
355.125,243.125,Lateral_body
349.875,241.25,Lateral_body
345,239.375,Lateral_body
339.625,237.625,Lateral_body
334,235.5,Lateral_body
327.875,233.75,Lateral_body
322.375,231.875,Lateral_body
315.875,230.125,Lateral_body
309.75,228.5,Lateral_body
303.375,226.5,Lateral_body
297.25,225,Lateral_body
291.25,223.75,Lateral_body
284.5,222.375,Lateral_body
278,221,Lateral_body
272.5,219.75,Lateral_body
267,218.75,Lateral_body
263.875,218.125,Lateral_body
261.25,217.5,Lateral_body
259.75,216.25,Lateral_body
258.25,215.875,Lateral_body
252.5,215.875,Lateral_body
244.875,216.25,Lateral_body
237.75,216.375,Lateral_body
233.5,216.25,Lateral_body
228,216.375,Lateral_body
221.25,216.375,Lateral_body
213.875,216.125,Lateral_body
204,216.625,Lateral_body
196.75,217,Lateral_body
191.375,217.375,Lateral_body
186.125,217.75,Lateral_body
180.375,218.75,Lateral_body
176.875,218.375,Lateral_body
173.375,219.125,Lateral_body
171.25,219.375,Lateral_body
168.5,220.125,Lateral_body
165.75,220.875,Lateral_body
162.375,221.75,Lateral_body
158.375,222.75,Lateral_body
153.875,223.75,Lateral_body
149.375,225.25,Lateral_body
144.75,226.625,Lateral_body
140.125,228,Lateral_body
136.125,229.625,Lateral_body
133.625,230.75,Lateral_body
129,232.75,Lateral_body
125.875,234.25,Lateral_body
120.875,236.75,Lateral_body
118,238.375,Lateral_body
114.5,240.25,Lateral_body
110,243,Lateral_body
106.5,244.875,Lateral_body
102.375,247.25,Lateral_body
98.25,249.625,Lateral_body
94.875,251.375,Lateral_body
92.25,253.125,Lateral_body
87.875,255.875,Lateral_body
83.75,258.25,Lateral_body
81,259.75,Lateral_body
77.625,262.25,Lateral_body
74,265.375,Lateral_body
68.25,268.75,Lateral_body
64.25,271.375,Lateral_body
60,274.375,Lateral_body
54.375,278,Lateral_body
48.375,281.75,Lateral_body
43.375,285,Lateral_body
39.375,287.875,Lateral_body
35.125,291.125,Lateral_body
32,293.25,Lateral_body
28,295.375,Lateral_body
25,299.75,Lateral_body
