BX,BY,asp1
345.375,288.375,Dorsal_bladder
335.625,286.375,Dorsal_bladder
328.5,285.75,Dorsal_bladder
324.25,285.625,Dorsal_bladder
318.375,282.625,Dorsal_bladder
313.125,281.75,Dorsal_bladder
308.5,281.125,Dorsal_bladder
302.25,280,Dorsal_bladder
296.25,279.125,Dorsal_bladder
288.375,278.375,Dorsal_bladder
283,278,Dorsal_bladder
278.875,277.125,Dorsal_bladder
274.25,275.625,Dorsal_bladder
270.5,274.75,Dorsal_bladder
266.25,273.375,Dorsal_bladder
260.125,272,Dorsal_bladder
252.625,271.625,Dorsal_bladder
247.125,271.625,Dorsal_bladder
237.875,272.125,Dorsal_bladder
231.75,273.25,Dorsal_bladder
221.625,273.375,Dorsal_bladder
216.875,273.75,Dorsal_bladder
214.5,273.125,Dorsal_bladder
206.125,272.875,Dorsal_bladder
199.875,272.125,Dorsal_bladder
192.875,272.25,Dorsal_bladder
189.75,271.75,Dorsal_bladder
187,271.75,Dorsal_bladder
184,271,Dorsal_bladder
181,270.875,Dorsal_bladder
174.375,271,Dorsal_bladder
167.125,272,Dorsal_bladder
164.5,272.25,Dorsal_bladder
160.375,271.875,Dorsal_bladder
156.625,271.75,Dorsal_bladder
153.625,270.375,Dorsal_bladder
152,270.25,Dorsal_bladder
152.625,271.875,Dorsal_bladder
156.25,273.375,Dorsal_bladder
157.875,274.625,Dorsal_bladder
159.125,277.25,Dorsal_bladder
159.125,281,Dorsal_bladder
159.25,283.25,Dorsal_bladder
159.25,287.625,Dorsal_bladder
158.125,289.5,Dorsal_bladder
154.875,291.25,Dorsal_bladder
152.625,291.75,Dorsal_bladder
154,293.25,Dorsal_bladder
158.25,292.375,Dorsal_bladder
160.625,292,Dorsal_bladder
164.375,292,Dorsal_bladder
168,291.875,Dorsal_bladder
171.625,292,Dorsal_bladder
175.125,293.25,Dorsal_bladder
177.625,293.375,Dorsal_bladder
181.125,293.125,Dorsal_bladder
183.5,292.625,Dorsal_bladder
184.875,292.5,Dorsal_bladder
187.5,292.75,Dorsal_bladder
190,293.125,Dorsal_bladder
194,293.25,Dorsal_bladder
199,292.625,Dorsal_bladder
201.875,292.375,Dorsal_bladder
207.25,291.75,Dorsal_bladder
213.125,291.125,Dorsal_bladder
217.375,291,Dorsal_bladder
222.375,291.375,Dorsal_bladder
227,291.75,Dorsal_bladder
231.5,292.25,Dorsal_bladder
236.875,293.125,Dorsal_bladder
243,294.375,Dorsal_bladder
248.625,295.125,Dorsal_bladder
255.125,295.875,Dorsal_bladder
262.625,296.75,Dorsal_bladder
268.625,297.125,Dorsal_bladder
275.875,297.625,Dorsal_bladder
283.875,297.375,Dorsal_bladder
290.625,297.5,Dorsal_bladder
295.25,297.25,Dorsal_bladder
298.75,297,Dorsal_bladder
301.125,296.875,Dorsal_bladder
303.125,297,Dorsal_bladder
306.375,296.75,Dorsal_bladder
308.125,296.5,Dorsal_bladder
311.25,295.5,Dorsal_bladder
313.25,294.25,Dorsal_bladder
315.5,293.5,Dorsal_bladder
318.25,294.875,Dorsal_bladder
321.625,294,Dorsal_bladder
322.25,293.875,Dorsal_bladder
323.375,294.875,Dorsal_bladder
325.875,294.875,Dorsal_bladder
328.5,293.875,Dorsal_bladder
329.75,293.625,Dorsal_bladder
330.875,294.375,Dorsal_bladder
332.625,293.5,Dorsal_bladder
335.375,293.5,Dorsal_bladder
337.875,292.75,Dorsal_bladder
339.625,292.5,Dorsal_bladder
343.125,292.25,Dorsal_bladder
344.25,290.875,Dorsal_bladder
490.875,293.125,Dorsal_body
487.75,291.625,Dorsal_body
480.5,290.625,Dorsal_body
475.875,290,Dorsal_body
469.125,289.375,Dorsal_body
459.375,288.5,Dorsal_body
453.75,288,Dorsal_body
446.5,286.375,Dorsal_body
441.625,285.75,Dorsal_body
432.875,284,Dorsal_body
424.875,282.375,Dorsal_body
414.5,280.5,Dorsal_body
407.25,278.75,Dorsal_body
401,277.5,Dorsal_body
393.625,275.625,Dorsal_body
389.375,274.875,Dorsal_body
383.125,273.625,Dorsal_body
377,272.5,Dorsal_body
371.375,271.125,Dorsal_body
365.625,270.375,Dorsal_body
363.375,270,Dorsal_body
358,268.375,Dorsal_body
350.25,266.25,Dorsal_body
342.625,264.875,Dorsal_body
336.625,263.75,Dorsal_body
328.125,262.125,Dorsal_body
318.5,260.375,Dorsal_body
307.5,258,Dorsal_body
