BX,BY,asp1
355.375,289.25,Dorsal_bladder
349.25,288.125,Dorsal_bladder
338.75,287.125,Dorsal_bladder
328.75,286,Dorsal_bladder
318.5,285.375,Dorsal_bladder
312.125,284.625,Dorsal_bladder
305.625,283.5,Dorsal_bladder
301.375,282.25,Dorsal_bladder
296.75,281.75,Dorsal_bladder
293.75,281.125,Dorsal_bladder
289.5,280,Dorsal_bladder
284.625,279.125,Dorsal_bladder
281.5,279,Dorsal_bladder
278.5,278.375,Dorsal_bladder
277.125,278,Dorsal_bladder
274.75,277.375,Dorsal_bladder
272.375,277.625,Dorsal_bladder
269.875,277.25,Dorsal_bladder
266.375,276.5,Dorsal_bladder
264.125,276,Dorsal_bladder
261.75,276,Dorsal_bladder
256.875,275.625,Dorsal_bladder
251.25,275.25,Dorsal_bladder
247,275.125,Dorsal_bladder
242.125,275.125,Dorsal_bladder
237.375,274.875,Dorsal_bladder
232.25,274.875,Dorsal_bladder
229.125,275.625,Dorsal_bladder
224.375,276,Dorsal_bladder
220,276.625,Dorsal_bladder
217.625,276.875,Dorsal_bladder
214.25,277.25,Dorsal_bladder
210,277,Dorsal_bladder
205.375,276.875,Dorsal_bladder
201.125,277,Dorsal_bladder
196,276.875,Dorsal_bladder
192,276.875,Dorsal_bladder
186.875,276.625,Dorsal_bladder
181.125,277.25,Dorsal_bladder
176.625,277.25,Dorsal_bladder
170.75,277.25,Dorsal_bladder
164.5,277.75,Dorsal_bladder
158.5,277.75,Dorsal_bladder
156,277.625,Dorsal_bladder
148,277.75,Dorsal_bladder
143,277.375,Dorsal_bladder
140.625,277.375,Dorsal_bladder
137.375,277.25,Dorsal_bladder
135.25,277.375,Dorsal_bladder
133,277.75,Dorsal_bladder
131.5,278.625,Dorsal_bladder
127.625,278.25,Dorsal_bladder
123.5,277.875,Dorsal_bladder
119.875,279,Dorsal_bladder
116.75,281.5,Dorsal_bladder
115.625,284.5,Dorsal_bladder
115.625,288.375,Dorsal_bladder
115.625,293.375,Dorsal_bladder
115.75,295.875,Dorsal_bladder
