BX,BY,asp1
339.375,294.25,Dorsal_bladder
334.5,292.125,Dorsal_bladder
321.875,291.5,Dorsal_bladder
311.375,291.625,Dorsal_bladder
308.375,289.875,Dorsal_bladder
303.375,287.5,Dorsal_bladder
297,286.5,Dorsal_bladder
288.375,287.125,Dorsal_bladder
279.5,285.875,Dorsal_bladder
273.875,284.625,Dorsal_bladder
268.375,283.125,Dorsal_bladder
260.75,281.875,Dorsal_bladder
249.875,281.375,Dorsal_bladder
235.875,282,Dorsal_bladder
223.75,282.625,Dorsal_bladder
215.5,283.5,Dorsal_bladder
208.5,283.5,Dorsal_bladder
200,282.875,Dorsal_bladder
193.5,282.625,Dorsal_bladder
188.25,282.125,Dorsal_bladder
179.75,283.125,Dorsal_bladder
171.5,284.125,Dorsal_bladder
165.75,283.875,Dorsal_bladder
162,283.875,Dorsal_bladder
155.875,283.625,Dorsal_bladder
151.5,282.875,Dorsal_bladder
148.875,282.5,Dorsal_bladder
145.875,285.125,Dorsal_bladder
147.25,286.5,Dorsal_bladder
148.75,288.875,Dorsal_bladder
147,294.875,Dorsal_bladder
141.75,301.875,Dorsal_bladder
145.375,306.375,Dorsal_bladder
152,303.625,Dorsal_bladder
156.25,303.625,Dorsal_bladder
167.875,304.625,Dorsal_bladder
175.875,304.875,Dorsal_bladder
182.375,305.375,Dorsal_bladder
192.25,305.125,Dorsal_bladder
203.25,305.875,Dorsal_bladder
210.375,306,Dorsal_bladder
220.875,306,Dorsal_bladder
227.25,306.25,Dorsal_bladder
239.25,306.5,Dorsal_bladder
245.375,306.625,Dorsal_bladder
256.25,307.125,Dorsal_bladder
267.25,307.75,Dorsal_bladder
275.25,308,Dorsal_bladder
283.875,307.5,Dorsal_bladder
292.375,305.75,Dorsal_bladder
301.375,304.375,Dorsal_bladder
307.5,303.5,Dorsal_bladder
313.75,302.625,Dorsal_bladder
317.875,300.5,Dorsal_bladder
321.5,300,Dorsal_bladder
329.25,299.75,Dorsal_bladder
334.875,298.5,Dorsal_bladder
490.25,300.125,Dorsal_body
483.375,296.375,Dorsal_body
471,293,Dorsal_body
463.5,289.875,Dorsal_body
445.5,285.5,Dorsal_body
432.25,282.75,Dorsal_body
416.375,280,Dorsal_body
398,276.625,Dorsal_body
382.25,273.5,Dorsal_body
362.375,270.125,Dorsal_body
343.375,267.625,Dorsal_body
327.375,265.75,Dorsal_body
310.5,263.375,Dorsal_body
300.625,261.5,Dorsal_body
291.5,260.25,Dorsal_body
281,257.875,Dorsal_body
267.375,255.375,Dorsal_body
254.75,253.125,Dorsal_body
242.375,252.5,Dorsal_body
226.5,252.125,Dorsal_body
212.125,252.125,Dorsal_body
195.5,252.625,Dorsal_body
181.75,254.25,Dorsal_body
170.375,255.75,Dorsal_body
163.25,256.375,Dorsal_body
156.5,257.625,Dorsal_body
153.625,257.25,Dorsal_body
150.5,257.375,Dorsal_body
141.375,259.625,Dorsal_body
126.25,263.5,Dorsal_body
113.625,266.25,Dorsal_body
100.75,269.875,Dorsal_body
96.875,269.875,Dorsal_body
