BX,BY,asp1
348.75,303.75,Dorsal_bladder
343.375,302.5,Dorsal_bladder
332.75,301.5,Dorsal_bladder
329.625,300.375,Dorsal_bladder
327.75,298.875,Dorsal_bladder
322.25,298.25,Dorsal_bladder
315.25,297.75,Dorsal_bladder
313.25,296.875,Dorsal_bladder
311.5,295.625,Dorsal_bladder
307,294.5,Dorsal_bladder
302.75,293.125,Dorsal_bladder
297.875,292.25,Dorsal_bladder
294,291.5,Dorsal_bladder
288.75,290.875,Dorsal_bladder
285.625,290.375,Dorsal_bladder
281.25,289.125,Dorsal_bladder
275.625,288.25,Dorsal_bladder
271,287.375,Dorsal_bladder
265.75,286.5,Dorsal_bladder
261.625,285.75,Dorsal_bladder
257.375,285.375,Dorsal_bladder
253.875,285.125,Dorsal_bladder
250.5,285,Dorsal_bladder
246.75,285,Dorsal_bladder
241.375,285.375,Dorsal_bladder
238.25,285.25,Dorsal_bladder
234.75,285.75,Dorsal_bladder
231.25,285.625,Dorsal_bladder
224.375,285.75,Dorsal_bladder
219.5,285.75,Dorsal_bladder
215.375,285.875,Dorsal_bladder
210.875,285.75,Dorsal_bladder
207,285.75,Dorsal_bladder
201.875,286,Dorsal_bladder
200.125,286.25,Dorsal_bladder
197.25,286.25,Dorsal_bladder
193.875,286.25,Dorsal_bladder
190.25,286.25,Dorsal_bladder
187.5,285.875,Dorsal_bladder
182.875,285.875,Dorsal_bladder
178.5,285.625,Dorsal_bladder
176.25,285.625,Dorsal_bladder
172.125,285.5,Dorsal_bladder
166.875,286,Dorsal_bladder
162.875,286.125,Dorsal_bladder
160.375,286.375,Dorsal_bladder
156.25,286.625,Dorsal_bladder
151.25,286.625,Dorsal_bladder
145.375,287.75,Dorsal_bladder
141.25,287.75,Dorsal_bladder
137.25,286.875,Dorsal_bladder
134.375,286.625,Dorsal_bladder
131.25,286.625,Dorsal_bladder
128.5,287.5,Dorsal_bladder
125.25,288.625,Dorsal_bladder
124,288.375,Dorsal_bladder
122.5,288,Dorsal_bladder
120.25,288.25,Dorsal_bladder
118.75,290.625,Dorsal_bladder
118.75,292.5,Dorsal_bladder
117.875,293.625,Dorsal_bladder
114.875,296.625,Dorsal_bladder
113.625,299.5,Dorsal_bladder
115.625,303.125,Dorsal_bladder
116.875,305.5,Dorsal_bladder
114.125,307.375,Dorsal_bladder
115.375,310.375,Dorsal_bladder
119.25,312,Dorsal_bladder
122.5,309.75,Dorsal_bladder
123.75,308.5,Dorsal_bladder
127.25,309.375,Dorsal_bladder
130.875,309.875,Dorsal_bladder
135.625,309.75,Dorsal_bladder
139.875,310.125,Dorsal_bladder
144.625,310.5,Dorsal_bladder
150.75,311.25,Dorsal_bladder
155.75,311.5,Dorsal_bladder
158.75,311.75,Dorsal_bladder
165,311.375,Dorsal_bladder
169.5,311.75,Dorsal_bladder
174.5,311.625,Dorsal_bladder
178.625,311.5,Dorsal_bladder
182.25,311.375,Dorsal_bladder
186.5,311.5,Dorsal_bladder
189.375,311.875,Dorsal_bladder
193,312.375,Dorsal_bladder
197,312.375,Dorsal_bladder
200.125,312.5,Dorsal_bladder
203.75,313.625,Dorsal_bladder
206.625,313.75,Dorsal_bladder
209.75,314.75,Dorsal_bladder
214.875,315.625,Dorsal_bladder
217.75,316.125,Dorsal_bladder
220.625,317,Dorsal_bladder
225.25,317.375,Dorsal_bladder
229,317.75,Dorsal_bladder
235.125,318.125,Dorsal_bladder
239.75,319,Dorsal_bladder
245.5,318.75,Dorsal_bladder
250.25,319,Dorsal_bladder
254.875,318.75,Dorsal_bladder
259.75,318.25,Dorsal_bladder
264,318.5,Dorsal_bladder
268.25,318.25,Dorsal_bladder
273.375,317.75,Dorsal_bladder
279.25,317.625,Dorsal_bladder
283.125,317.625,Dorsal_bladder
288.375,317.625,Dorsal_bladder
292.875,316.75,Dorsal_bladder
296.875,316.625,Dorsal_bladder
299.875,315.75,Dorsal_bladder
304.625,315.625,Dorsal_bladder
307.5,314.25,Dorsal_bladder
308.5,313.25,Dorsal_bladder
312.125,312.125,Dorsal_bladder
314,311,Dorsal_bladder
315.875,310.25,Dorsal_bladder
318.5,309.125,Dorsal_bladder
321.875,309.25,Dorsal_bladder
325.75,309.25,Dorsal_bladder
329.875,309.25,Dorsal_bladder
334.25,308.75,Dorsal_bladder
340.125,307.75,Dorsal_bladder
344.25,307,Dorsal_bladder
347.875,306.125,Dorsal_bladder
536.125,292.5,Dorsal_body
527.375,291.75,Dorsal_body
518,292.125,Dorsal_body
512,291.75,Dorsal_body
506,291.75,Dorsal_body
499.125,291.625,Dorsal_body
494.5,291.625,Dorsal_body
485.375,291,Dorsal_body
477.875,289.375,Dorsal_body
468.125,287.875,Dorsal_body
462.75,287.5,Dorsal_body
449.875,285.875,Dorsal_body
438.25,285,Dorsal_body
425.375,283.75,Dorsal_body
413,282.75,Dorsal_body
403.625,281.625,Dorsal_body
389.75,280,Dorsal_body
382.625,279.375,Dorsal_body
375.25,278.5,Dorsal_body
364.875,277.375,Dorsal_body
355.375,276.125,Dorsal_body
345.875,274.75,Dorsal_body
332.75,272.75,Dorsal_body
321.875,271.25,Dorsal_body
314.125,270.125,Dorsal_body
305.125,268.625,Dorsal_body
295.375,267.375,Dorsal_body
284.25,265.375,Dorsal_body
274.375,264,Dorsal_body
267.125,263.125,Dorsal_body
264.5,262.75,Dorsal_body
256.5,261.75,Dorsal_body
250.625,260.875,Dorsal_body
245.375,260,Dorsal_body
236.5,259.25,Dorsal_body
228,258.375,Dorsal_body
218.875,257.25,Dorsal_body
208.375,257,Dorsal_body
198.375,256.875,Dorsal_body
189,257.375,Dorsal_body
177.625,257.5,Dorsal_body
171.375,257.875,Dorsal_body
163.25,258.375,Dorsal_body
154.5,258.75,Dorsal_body
149.125,259,Dorsal_body
142.5,259.875,Dorsal_body
138.125,259.875,Dorsal_body
135.625,260.375,Dorsal_body
132.5,259.75,Dorsal_body
128.625,260.125,Dorsal_body
124.625,261.375,Dorsal_body
122.25,261.375,Dorsal_body
118.75,262,Dorsal_body
115,263.125,Dorsal_body
110.875,264.25,Dorsal_body
106.875,264.75,Dorsal_body
101.5,265.375,Dorsal_body
97.625,266.125,Dorsal_body
96.375,267,Dorsal_body
93.375,267.25,Dorsal_body
92.25,267.5,Dorsal_body
89.25,268.25,Dorsal_body
84.625,268.125,Dorsal_body
79.875,269.375,Dorsal_body
76.5,270.125,Dorsal_body
70.875,272,Dorsal_body
67.625,272.875,Dorsal_body
63.375,274,Dorsal_body
60.625,272.875,Dorsal_body
57.625,273.125,Dorsal_body
55.375,273.25,Dorsal_body
52.25,274.5,Dorsal_body
49,276.75,Dorsal_body
46.625,278.25,Dorsal_body
44.5,279.75,Dorsal_body
42.5,281.375,Dorsal_body
39.125,282.5,Dorsal_body
36.75,283.75,Dorsal_body
34.125,284.5,Dorsal_body
32.25,285.5,Dorsal_body
30,286.375,Dorsal_body
27.875,287.125,Dorsal_body
24.75,288.125,Dorsal_body
22.125,289.25,Dorsal_body
20.25,291.25,Dorsal_body
17.375,293.625,Dorsal_body
16.125,296,Dorsal_body
14.25,300,Dorsal_body
14.875,304.25,Dorsal_body
16.5,307.75,Dorsal_body
18.5,312,Dorsal_body
22.125,314.625,Dorsal_body
26.875,317,Dorsal_body
31.5,319.875,Dorsal_body
35.75,320.125,Dorsal_body
42.375,322.625,Dorsal_body
47.625,324,Dorsal_body
53.875,325.5,Dorsal_body
60.25,327.375,Dorsal_body
67.75,329.5,Dorsal_body
73.875,331.125,Dorsal_body
80.75,332.125,Dorsal_body
87.5,333.375,Dorsal_body
92.875,334,Dorsal_body
99.25,335.625,Dorsal_body
105.125,336.125,Dorsal_body
110.75,337,Dorsal_body
116,338.75,Dorsal_body
121,340.25,Dorsal_body
125.5,341.25,Dorsal_body
132.125,339.625,Dorsal_body
136.875,338.75,Dorsal_body
140.75,338.125,Dorsal_body
143.125,338.75,Dorsal_body
146.25,339,Dorsal_body
151.25,339.625,Dorsal_body
158.25,340.125,Dorsal_body
164.875,340.875,Dorsal_body
173,341.5,Dorsal_body
178.75,342.25,Dorsal_body
186.375,342.375,Dorsal_body
192.125,342.5,Dorsal_body
197.375,342.375,Dorsal_body
202.125,342.625,Dorsal_body
206.75,343,Dorsal_body
213.625,343.25,Dorsal_body
219.625,343.125,Dorsal_body
225.375,342.625,Dorsal_body
230.75,342.625,Dorsal_body
235.75,342,Dorsal_body
241.25,341.25,Dorsal_body
246.25,340.75,Dorsal_body
252.75,340.125,Dorsal_body
257.875,339.625,Dorsal_body
263.5,339.125,Dorsal_body
270,338.5,Dorsal_body
275,338.125,Dorsal_body
280.75,337.625,Dorsal_body
285.875,337.25,Dorsal_body
292.625,336.625,Dorsal_body
299.5,336,Dorsal_body
305.625,335.5,Dorsal_body
313,334.875,Dorsal_body
320.375,334,Dorsal_body
326.875,333.125,Dorsal_body
333.875,332.75,Dorsal_body
340,332,Dorsal_body
345.5,331.125,Dorsal_body
352,330.375,Dorsal_body
357.625,329.625,Dorsal_body
364.375,329,Dorsal_body
370.75,328,Dorsal_body
376.75,327.25,Dorsal_body
384.5,326.25,Dorsal_body
389.875,325.375,Dorsal_body
394.125,324.75,Dorsal_body
400.25,323.875,Dorsal_body
407,322.875,Dorsal_body
413.25,322.25,Dorsal_body
419,321.375,Dorsal_body
423.75,320.5,Dorsal_body
430.25,319.375,Dorsal_body
436.125,318.5,Dorsal_body
442,317.625,Dorsal_body
448.75,316.5,Dorsal_body
456.375,314.75,Dorsal_body
461.5,313.625,Dorsal_body
466.125,312.375,Dorsal_body
471,311.25,Dorsal_body
475.25,310.125,Dorsal_body
479,309.25,Dorsal_body
482.625,308.25,Dorsal_body
485.75,307.375,Dorsal_body
487.875,306.5,Dorsal_body
492.375,305.375,Dorsal_body
498.125,303.5,Dorsal_body
503.25,301.875,Dorsal_body
506.625,300.125,Dorsal_body
510.25,298.875,Dorsal_body
513.375,297.5,Dorsal_body
516,296.875,Dorsal_body
518.375,295.875,Dorsal_body
524.125,295,Dorsal_body
528.875,294.375,Dorsal_body
533.375,294,Dorsal_body
357.625,292.125,Lateral_bladder
356.625,289.875,Lateral_bladder
354.875,288.625,Lateral_bladder
352.375,287.75,Lateral_bladder
350.125,287.75,Lateral_bladder
347,288,Lateral_bladder
344.125,287.125,Lateral_bladder
338.375,285.75,Lateral_bladder
335.125,284.625,Lateral_bladder
333.125,284,Lateral_bladder
330.25,283.25,Lateral_bladder
327.25,282.875,Lateral_bladder
323.375,282.25,Lateral_bladder
318.5,280.875,Lateral_bladder
315.375,280.25,Lateral_bladder
312.625,279.625,Lateral_bladder
309.25,278.625,Lateral_bladder
306.5,277.25,Lateral_bladder
303.25,276.75,Lateral_bladder
300.625,276.5,Lateral_bladder
297.5,275.875,Lateral_bladder
294.375,275.25,Lateral_bladder
291.5,274.625,Lateral_bladder
287,273.375,Lateral_bladder
283.75,272.75,Lateral_bladder
279.125,271.5,Lateral_bladder
275.5,271,Lateral_bladder
272.75,270.25,Lateral_bladder
269.75,269.625,Lateral_bladder
267.375,269.125,Lateral_bladder
264.25,268.125,Lateral_bladder
261.375,267.5,Lateral_bladder
258.75,267.125,Lateral_bladder
255.625,266.875,Lateral_bladder
251.875,265.625,Lateral_bladder
249.5,265.25,Lateral_bladder
246.25,264.875,Lateral_bladder
242.875,264.375,Lateral_bladder
239.375,263.875,Lateral_bladder
234.25,263.125,Lateral_bladder
229.25,262.875,Lateral_bladder
225.25,262.875,Lateral_bladder
221.625,262.875,Lateral_bladder
215.125,262.5,Lateral_bladder
209.5,262.75,Lateral_bladder
204.5,262.625,Lateral_bladder
200.375,262.875,Lateral_bladder
195.875,263,Lateral_bladder
192.375,263.25,Lateral_bladder
187.875,263.625,Lateral_bladder
184.5,263.375,Lateral_bladder
180.25,263.375,Lateral_bladder
176.25,263.5,Lateral_bladder
