BX,BY,asp1
330.375,305.25,Dorsal_bladder
325.125,304,Dorsal_bladder
319.125,302.875,Dorsal_bladder
314.75,301.5,Dorsal_bladder
308.25,300.875,Dorsal_bladder
296.875,299.875,Dorsal_bladder
290.25,298.375,Dorsal_bladder
285.5,297.75,Dorsal_bladder
280.75,296.75,Dorsal_bladder
278.875,295.625,Dorsal_bladder
276.375,295.25,Dorsal_bladder
273.125,294.625,Dorsal_bladder
270.5,294,Dorsal_bladder
269.375,293.75,Dorsal_bladder
264,293,Dorsal_bladder
261.625,292.625,Dorsal_bladder
257,292.5,Dorsal_bladder
252.75,292.375,Dorsal_bladder
249.875,292.5,Dorsal_bladder
245.375,292.875,Dorsal_bladder
243,293.375,Dorsal_bladder
241,293.375,Dorsal_bladder
237.375,293.75,Dorsal_bladder
234.75,294.25,Dorsal_bladder
231.875,294.625,Dorsal_bladder
227.625,295.125,Dorsal_bladder
224.125,295,Dorsal_bladder
220,295.375,Dorsal_bladder
217.125,295.5,Dorsal_bladder
212.375,295.125,Dorsal_bladder
208.75,295.125,Dorsal_bladder
205.625,295.125,Dorsal_bladder
200.125,295.5,Dorsal_bladder
197.25,295.625,Dorsal_bladder
193.875,296.125,Dorsal_bladder
191.75,296.5,Dorsal_bladder
189.375,297.125,Dorsal_bladder
187,298.125,Dorsal_bladder
184.5,299,Dorsal_bladder
182.375,299.25,Dorsal_bladder
178.625,298.875,Dorsal_bladder
175.5,298.875,Dorsal_bladder
173,298.75,Dorsal_bladder
170.625,298.5,Dorsal_bladder
167.25,298.375,Dorsal_bladder
166,297.875,Dorsal_bladder
162.625,298.25,Dorsal_bladder
159.25,298.875,Dorsal_bladder
156.125,298.5,Dorsal_bladder
152.875,297.5,Dorsal_bladder
151.375,297.75,Dorsal_bladder
152,299,Dorsal_bladder
153.75,301.125,Dorsal_bladder
154.625,302.875,Dorsal_bladder
153.625,306.125,Dorsal_bladder
151.5,306.875,Dorsal_bladder
151.375,308.875,Dorsal_bladder
152.125,310,Dorsal_bladder
153.75,313.125,Dorsal_bladder
152.25,315.5,Dorsal_bladder
151.375,317.5,Dorsal_bladder
151.75,318.5,Dorsal_bladder
154.75,316.125,Dorsal_bladder
157.625,315.875,Dorsal_bladder
160.375,316.625,Dorsal_bladder
165.625,316.75,Dorsal_bladder
171.375,317.75,Dorsal_bladder
176.25,318.5,Dorsal_bladder
182.125,319.25,Dorsal_bladder
187.875,319.5,Dorsal_bladder
192.125,319.125,Dorsal_bladder
195.25,318.625,Dorsal_bladder
199,318.25,Dorsal_bladder
203.125,317.625,Dorsal_bladder
209.5,317.75,Dorsal_bladder
214.5,317.875,Dorsal_bladder
219.5,317.625,Dorsal_bladder
226.25,317.5,Dorsal_bladder
231.75,317.5,Dorsal_bladder
238.375,317.25,Dorsal_bladder
245.5,316.75,Dorsal_bladder
250.5,316.375,Dorsal_bladder
256.625,316,Dorsal_bladder
262,315.375,Dorsal_bladder
270.25,315.25,Dorsal_bladder
278.625,315.125,Dorsal_bladder
286.75,315.25,Dorsal_bladder
293.25,314.625,Dorsal_bladder
300.5,313.5,Dorsal_bladder
305,313.25,Dorsal_bladder
310.5,312.375,Dorsal_bladder
312.625,312,Dorsal_bladder
315.5,311.25,Dorsal_bladder
318.125,310.125,Dorsal_bladder
320.5,309.75,Dorsal_bladder
323.125,309.625,Dorsal_bladder
325.5,309,Dorsal_bladder
328.375,308.5,Dorsal_bladder
330,308.25,Dorsal_bladder
332.25,307.5,Dorsal_bladder
486.875,303,Dorsal_body
486.625,302,Dorsal_body
481.625,301,Dorsal_body
477,300.125,Dorsal_body
472,300,Dorsal_body
467.5,299.625,Dorsal_body
462.75,299.5,Dorsal_body
459,299.75,Dorsal_body
456.875,299.75,Dorsal_body
453.25,299.625,Dorsal_body
450.25,299.375,Dorsal_body
446.125,298.75,Dorsal_body
442.5,298.375,Dorsal_body
437.125,297.25,Dorsal_body
431.25,296.25,Dorsal_body
425.375,295.375,Dorsal_body
417.875,294.125,Dorsal_body
410.875,292.875,Dorsal_body
404.125,291.5,Dorsal_body
399,290.5,Dorsal_body
392.5,289.25,Dorsal_body
387,288.125,Dorsal_body
383.75,287.5,Dorsal_body
378.5,286.625,Dorsal_body
374,286.125,Dorsal_body
369,285.625,Dorsal_body
366.125,285,Dorsal_body
363.25,284.375,Dorsal_body
360,283.75,Dorsal_body
356,283.25,Dorsal_body
350.375,282.5,Dorsal_body
345.5,281.625,Dorsal_body
339.25,280.625,Dorsal_body
334,279.875,Dorsal_body
328,279,Dorsal_body
320.25,278,Dorsal_body
312.25,276.75,Dorsal_body
307.25,276,Dorsal_body
301.375,275.25,Dorsal_body
295.625,274.625,Dorsal_body
289.75,273.75,Dorsal_body
284.5,273.125,Dorsal_body
279.25,272.5,Dorsal_body
272.25,271.75,Dorsal_body
270.375,271.625,Dorsal_body
266.5,270.875,Dorsal_body
261.875,270.25,Dorsal_body
258.25,269.875,Dorsal_body
254.875,269.625,Dorsal_body
250.5,269,Dorsal_body
246.875,268.875,Dorsal_body
243.5,268.625,Dorsal_body
238.125,268.375,Dorsal_body
232.625,268.375,Dorsal_body
226,268.375,Dorsal_body
219.375,268.75,Dorsal_body
210,269.375,Dorsal_body
200.875,270,Dorsal_body
191.75,270.875,Dorsal_body
185.125,271,Dorsal_body
179.5,271.875,Dorsal_body
173.375,272.625,Dorsal_body
169.25,273.125,Dorsal_body
164,274.25,Dorsal_body
162,274.75,Dorsal_body
160.5,275.125,Dorsal_body
159.125,275,Dorsal_body
154.125,276,Dorsal_body
153.25,275.875,Dorsal_body
150.25,276.625,Dorsal_body
148.25,276.75,Dorsal_body
141.5,278.5,Dorsal_body
136,279.875,Dorsal_body
133.875,280.25,Dorsal_body
131.125,280.5,Dorsal_body
125.5,281.25,Dorsal_body
122.25,281.5,Dorsal_body
117.625,282.25,Dorsal_body
