BX,BY,asp1
337.875,297.625,Dorsal_bladder
332.625,297.125,Dorsal_bladder
330.125,295.375,Dorsal_bladder
324.875,294.25,Dorsal_bladder
316.75,293.375,Dorsal_bladder
305.25,292,Dorsal_bladder
298.75,290.75,Dorsal_bladder
295.5,289.375,Dorsal_bladder
293,287.375,Dorsal_bladder
291.25,286.25,Dorsal_bladder
288.375,285.625,Dorsal_bladder
286.625,285.625,Dorsal_bladder
284,284.5,Dorsal_bladder
279.125,283.75,Dorsal_bladder
272.875,282.25,Dorsal_bladder
268.125,282,Dorsal_bladder
263,281.25,Dorsal_bladder
259.375,281,Dorsal_bladder
253.875,281.5,Dorsal_bladder
250.625,281.625,Dorsal_bladder
242.75,282.5,Dorsal_bladder
237.25,283.875,Dorsal_bladder
231.25,284.375,Dorsal_bladder
226.375,284.625,Dorsal_bladder
223,285,Dorsal_bladder
218.5,285.625,Dorsal_bladder
215.25,286.125,Dorsal_bladder
212.5,286.25,Dorsal_bladder
207.875,287,Dorsal_bladder
205.375,287.125,Dorsal_bladder
202.375,287.625,Dorsal_bladder
197.625,288.5,Dorsal_bladder
195.5,288.75,Dorsal_bladder
190.625,289.375,Dorsal_bladder
187.125,289.625,Dorsal_bladder
181.75,289.75,Dorsal_bladder
178.125,290,Dorsal_bladder
174.75,290.25,Dorsal_bladder
170.625,290.625,Dorsal_bladder
164.5,291.375,Dorsal_bladder
162,291.375,Dorsal_bladder
156.625,291.5,Dorsal_bladder
151.375,291.375,Dorsal_bladder
147.25,291.625,Dorsal_bladder
140.875,291.875,Dorsal_bladder
137.25,292.125,Dorsal_bladder
133.625,291.375,Dorsal_bladder
131,291.25,Dorsal_bladder
128.75,291.625,Dorsal_bladder
122.125,290.5,Dorsal_bladder
116,292.5,Dorsal_bladder
112.875,295,Dorsal_bladder
110.875,297.625,Dorsal_bladder
110.5,301.125,Dorsal_bladder
110.25,304,Dorsal_bladder
110.375,308.25,Dorsal_bladder
111.25,312.25,Dorsal_bladder
114,315.125,Dorsal_bladder
118.875,315.375,Dorsal_bladder
124.25,313.625,Dorsal_bladder
127.875,313.625,Dorsal_bladder
133.375,314.25,Dorsal_bladder
137.375,314.375,Dorsal_bladder
147.5,314.375,Dorsal_bladder
156,313.375,Dorsal_bladder
164,314.25,Dorsal_bladder
173.5,314.375,Dorsal_bladder
181.25,313.5,Dorsal_bladder
187.5,314.125,Dorsal_bladder
194.125,313.75,Dorsal_bladder
199.125,314.125,Dorsal_bladder
204.75,314,Dorsal_bladder
210.625,314,Dorsal_bladder
214,313.875,Dorsal_bladder
218.125,313.875,Dorsal_bladder
223,314.25,Dorsal_bladder
227.875,314,Dorsal_bladder
232.75,314,Dorsal_bladder
238.375,314.25,Dorsal_bladder
242.875,314.375,Dorsal_bladder
247.125,314.125,Dorsal_bladder
253.75,313.625,Dorsal_bladder
259.375,313.125,Dorsal_bladder
263.75,313.125,Dorsal_bladder
269.5,312.375,Dorsal_bladder
277.125,311.25,Dorsal_bladder
284.375,309.75,Dorsal_bladder
293,308.75,Dorsal_bladder
299.5,308.125,Dorsal_bladder
307.625,307.125,Dorsal_bladder
314.625,305.75,Dorsal_bladder
321.625,304.625,Dorsal_bladder
329.125,303.75,Dorsal_bladder
335.625,301.75,Dorsal_bladder
337.75,300.75,Dorsal_bladder
511.125,290,Dorsal_body
507.875,288.125,Dorsal_body
504.625,287.5,Dorsal_body
498.875,288.25,Dorsal_body
494.25,288.875,Dorsal_body
490.125,289,Dorsal_body
485.125,288.75,Dorsal_body
481.125,288.875,Dorsal_body
476.75,288.25,Dorsal_body
471.875,287.75,Dorsal_body
466,287,Dorsal_body
459.25,286,Dorsal_body
452,285.125,Dorsal_body
445.625,284.375,Dorsal_body
439.625,283.25,Dorsal_body
431.625,282.375,Dorsal_body
423.625,280.875,Dorsal_body
414.875,280,Dorsal_body
407.5,278.625,Dorsal_body
396.625,276.625,Dorsal_body
389.5,275.375,Dorsal_body
383,274.25,Dorsal_body
379.25,274,Dorsal_body
377.125,273.625,Dorsal_body
372.875,272.375,Dorsal_body
368.5,271.75,Dorsal_body
363.625,271,Dorsal_body
359.25,270.5,Dorsal_body
354.5,269.875,Dorsal_body
346.75,268.875,Dorsal_body
337.625,267.75,Dorsal_body
327.5,266.625,Dorsal_body
319.75,266,Dorsal_body
310.75,264.875,Dorsal_body
300.625,263.75,Dorsal_body
290.5,262.75,Dorsal_body
281.25,261.375,Dorsal_body
271.125,260.75,Dorsal_body
263.875,259.875,Dorsal_body
255.625,259.75,Dorsal_body
248.625,259,Dorsal_body
241.25,258.5,Dorsal_body
233.125,258.5,Dorsal_body
225.5,258,Dorsal_body
216.25,258.25,Dorsal_body
209.875,257.625,Dorsal_body
203.875,257.625,Dorsal_body
197.875,258,Dorsal_body
188.875,258.125,Dorsal_body
182,258.75,Dorsal_body
177.25,259,Dorsal_body
172,258.875,Dorsal_body
164.375,259.25,Dorsal_body
154.125,260.125,Dorsal_body
146.5,261,Dorsal_body
142.125,261.5,Dorsal_body
136.75,261.875,Dorsal_body
132.625,262.5,Dorsal_body
127.75,262.5,Dorsal_body
