"x_fb","w_fb","z_fbU","z_fbL"
0,0,-0.0329877174222269,-0.0329877174222269
0,0,-0.0329877174222269,-0.0329877174222269
0.01,0.0134202667712295,-0.0265065160303049,-0.0504665382289863
0.01,0.0134202667712295,-0.0265065160303049,-0.0504665382289863
0.02,0.026840533542459,-0.0200253146383829,-0.0621174044146842
0.02,0.026840533542459,-0.0200253146383829,-0.0621174044146842
0.03,0.0364568091384312,-0.0135441132464609,-0.0654507377480175
0.03,0.0364568091384312,-0.0135441132464609,-0.0654507377480175
0.04,0.0448066007141182,-0.00706291185453888,-0.0687840710813509
0.04,0.0448066007141182,-0.00706291185453888,-0.0687840710813509
0.05,0.0533088418416224,-0.000581710462616875,-0.0721174044146842
0.05,0.0533088418416224,-0.000581710462616875,-0.0721174044146842
0.06,0.0623088418416224,0.00447909535991545,-0.0754507377480175
0.06,0.0623088418416224,0.00447909535991545,-0.0754507377480175
0.07,0.0696516154298852,0.00947909535991544,-0.0787840710813508
0.07,0.0696516154298852,0.00947909535991544,-0.0787840710813508
0.08,0.0756516154298852,0.0144790953599154,-0.0821174044146842
0.08,0.0756516154298852,0.0144790953599154,-0.0821174044146842
0.09,0.0816496564840919,0.0194790953599154,-0.0854507377480175
0.09,0.0816496564840919,0.0194790953599154,-0.0854507377480175
0.1,0.085649656484092,0.0244790953599154,-0.0879272277795735
0.1,0.085649656484092,0.0244790953599154,-0.0879272277795735
0.11,0.0897996697768683,0.0281801465100959,-0.0899272277795735
0.11,0.0897996697768683,0.0281801465100959,-0.0899272277795735
0.12,0.0942996697768683,0.0315134798434292,-0.0919272277795735
0.12,0.0942996697768683,0.0315134798434292,-0.0919272277795735
0.13,0.0987996697768684,0.0348468131767626,-0.0939272277795735
0.13,0.0987996697768684,0.0348468131767626,-0.0939272277795735
0.14,0.103050137358689,0.0381801465100959,-0.0952745944913203
0.14,0.103050137358689,0.0381801465100959,-0.0952745944913203
0.15,0.104971501998193,0.0415134798434292,-0.0952745944913203
0.15,0.104971501998193,0.0415134798434292,-0.0952745944913203
0.16,0.10663816866486,0.0440470927617704,-0.0952745944913203
0.16,0.10663816866486,0.0440470927617704,-0.0952745944913203
0.17,0.108304835331527,0.0460470927617704,-0.0952745944913203
0.17,0.108304835331527,0.0460470927617704,-0.0952745944913203
0.18,0.109971501998193,0.0480470927617704,-0.0952745944913203
0.18,0.109971501998193,0.0480470927617704,-0.0952745944913203
0.19,0.111853414862362,0.0500470927617704,-0.0952745944913203
0.19,0.111853414862362,0.0500470927617704,-0.0952745944913203
0.2,0.115443939160029,0.0519526012687579,-0.0952745944913203
0.2,0.115443939160029,0.0519526012687579,-0.0952745944913203
0.21,0.119443939160029,0.0536192679354245,-0.0952745944913203
0.21,0.119443939160029,0.0536192679354245,-0.0952745944913203
0.22,0.123443939160029,0.0552859346020912,-0.0952745944913203
0.22,0.123443939160029,0.0552859346020912,-0.0952745944913203
0.23,0.126657226411737,0.0569526012687579,-0.0952745944913203
0.23,0.126657226411737,0.0569526012687579,-0.0952745944913203
0.24,0.12757146655079,0.0586192679354245,-0.0952745944913203
0.24,0.12757146655079,0.0586192679354245,-0.0952745944913203
0.25,0.12757146655079,0.0603205664288879,-0.0952745944913203
0.25,0.12757146655079,0.0603205664288879,-0.0952745944913203
0.26,0.12757146655079,0.0623205664288879,-0.0949738040988841
0.26,0.12757146655079,0.0623205664288879,-0.0949738040988841
0.27,0.12757146655079,0.0643205664288879,-0.0937238040988841
0.27,0.12757146655079,0.0643205664288879,-0.0937238040988841
0.28,0.12757146655079,0.0663205664288879,-0.0924738040988841
0.28,0.12757146655079,0.0663205664288879,-0.0924738040988841
0.29,0.12757146655079,0.0683205664288879,-0.0912238040988841
0.29,0.12757146655079,0.0683205664288879,-0.0912238040988841
0.3,0.12822651635609,0.0687454071325202,-0.0899738040988841
0.3,0.12822651635609,0.0687454071325202,-0.0899738040988841
0.31,0.129337627467201,0.0687454071325202,-0.0887238040988841
0.31,0.129337627467201,0.0687454071325202,-0.0887238040988841
0.32,0.130448738578312,0.0687454071325202,-0.0874738040988841
0.32,0.130448738578312,0.0687454071325202,-0.0874738040988841
0.33,0.131559849689423,0.0687454071325202,-0.0866419628269076
0.33,0.131559849689423,0.0687454071325202,-0.0866419628269076
0.34,0.132670960800534,0.0687454071325202,-0.0866419628269076
0.34,0.132670960800534,0.0687454071325202,-0.0866419628269076
0.35,0.133782071911645,0.0687454071325202,-0.0866419628269076
0.35,0.133782071911645,0.0687454071325202,-0.0866419628269076
0.36,0.134893183022757,0.0687454071325202,-0.0866419628269076
0.36,0.134893183022757,0.0687454071325202,-0.0866419628269076
0.37,0.136004294133868,0.0687454071325202,-0.0866419628269076
0.37,0.136004294133868,0.0687454071325202,-0.0866419628269076
0.38,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.38,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.39,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.39,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.4,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.4,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.41,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.41,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.42,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.42,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.43,0.136076230987509,0.0687454071325202,-0.0866419628269076
0.43,0.136076230987509,0.0687454071325202,-0.0866419628269076
