"x_fb","w_fb","z_fbU","z_fbL"
0,0,-0.0549588269553932,-0.0549588269553932
0,0,-0.0549588269553932,-0.0549588269553932
0.01,0.019920669858739,-0.012334051124951,-0.0578159698125361
0.01,0.019920669858739,-0.012334051124951,-0.0578159698125361
0.02,0.034794129652294,0.00220318421779124,-0.0606731126696789
0.02,0.034794129652294,0.00220318421779124,-0.0606731126696789
0.03,0.0468165171614127,0.00620318421779122,-0.0635302555268218
0.03,0.0468165171614127,0.00620318421779122,-0.0635302555268218
0.04,0.0577798540134746,0.0102031842177912,-0.0662809871043691
0.04,0.0577798540134746,0.0102031842177912,-0.0662809871043691
0.05,0.0677798540134746,0.0142031842177912,-0.0679476537710357
0.05,0.0677798540134746,0.0142031842177912,-0.0679476537710357
0.06,0.0748014948897017,0.0182031842177912,-0.0696143204377024
0.06,0.0748014948897017,0.0182031842177912,-0.0696143204377024
0.07,0.0818014948897017,0.0222031842177912,-0.071280987104369
0.07,0.0818014948897017,0.0222031842177912,-0.071280987104369
0.08,0.086095949947477,0.0247283238825956,-0.0737297766760636
0.08,0.086095949947477,0.0247283238825956,-0.0737297766760636
0.09,0.0889530928046199,0.0267283238825956,-0.0764570494033364
0.09,0.0889530928046199,0.0267283238825956,-0.0764570494033364
0.1,0.0918102356617627,0.0287283238825956,-0.0791843221306091
0.1,0.0918102356617627,0.0287283238825956,-0.0791843221306091
0.11,0.0944797783015161,0.0307283238825956,-0.0819115948578818
0.11,0.0944797783015161,0.0307283238825956,-0.0819115948578818
0.12,0.0965908894126273,0.0327283238825956,-0.0846388675851546
0.12,0.0965908894126273,0.0327283238825956,-0.0846388675851546
0.13,0.0987020005237384,0.0348791618714224,-0.0873661403124273
0.13,0.0987020005237384,0.0348791618714224,-0.0873661403124273
0.14,0.100813111634849,0.0378791618714224,-0.0890705587989687
0.14,0.100813111634849,0.0378791618714224,-0.0890705587989687
0.15,0.102924222745961,0.0408791618714225,-0.0900705587989687
0.15,0.102924222745961,0.0408791618714225,-0.0900705587989687
0.16,0.104504332805428,0.0438791618714225,-0.0910705587989687
0.16,0.104504332805428,0.0438791618714225,-0.0910705587989687
0.17,0.108140696441791,0.0468791618714225,-0.0920705587989687
0.17,0.108140696441791,0.0468791618714225,-0.0920705587989687
0.18,0.111777060078155,0.0498791618714225,-0.0930705587989687
0.18,0.111777060078155,0.0498791618714225,-0.0930705587989687
0.19,0.115413423714518,0.051186424441255,-0.0940742831937545
0.19,0.115413423714518,0.051186424441255,-0.0940742831937545
0.2,0.119049787350882,0.051186424441255,-0.0957409498604212
0.2,0.119049787350882,0.051186424441255,-0.0957409498604212
0.21,0.122686150987246,0.051186424441255,-0.0974076165270879
0.21,0.122686150987246,0.051186424441255,-0.0974076165270879
0.22,0.125265212801659,0.051186424441255,-0.0990742831937545
0.22,0.125265212801659,0.051186424441255,-0.0990742831937545
0.23,0.125265212801659,0.051186424441255,-0.100740949860421
0.23,0.125265212801659,0.051186424441255,-0.100740949860421
0.24,0.125265212801659,0.051186424441255,-0.102407616527088
0.24,0.125265212801659,0.051186424441255,-0.102407616527088
0.25,0.125265212801659,0.0536305585194673,-0.104074283193755
0.25,0.125265212801659,0.0536305585194673,-0.104074283193755
0.26,0.125369986354066,0.0561305585194672,-0.105539832541985
0.26,0.125369986354066,0.0561305585194672,-0.105539832541985
0.27,0.126350451397457,0.0586305585194672,-0.106539832541985
0.27,0.126350451397457,0.0586305585194672,-0.106539832541985
0.28,0.128259542306548,0.0611305585194672,-0.107539832541985
0.28,0.128259542306548,0.0611305585194672,-0.107539832541985
0.29,0.130168633215639,0.0623596087987968,-0.108539832541985
0.29,0.130168633215639,0.0623596087987968,-0.108539832541985
0.3,0.13207772412473,0.0623596087987968,-0.109539832541985
0.3,0.13207772412473,0.0623596087987968,-0.109539832541985
0.31,0.133986815033821,0.0623596087987968,-0.110539832541985
0.31,0.133986815033821,0.0623596087987968,-0.110539832541985
0.32,0.13586757801456,0.0623596087987968,-0.112016555074574
0.32,0.13586757801456,0.0623596087987968,-0.112016555074574
0.33,0.136074384473452,0.0623596087987968,-0.113683221741241
0.33,0.136074384473452,0.0623596087987968,-0.113683221741241
0.34,0.135998626897694,0.0623596087987968,-0.115349888407907
0.34,0.135998626897694,0.0623596087987968,-0.115349888407907
0.35,0.135922869321936,0.062813519413322,-0.117016555074574
0.35,0.135922869321936,0.062813519413322,-0.117016555074574
0.36,0.135847111746179,0.064063519413322,-0.118683221741241
0.36,0.135847111746179,0.064063519413322,-0.118683221741241
0.37,0.135771354170421,0.065313519413322,-0.120349888407907
0.37,0.135771354170421,0.065313519413322,-0.120349888407907
0.38,0.13570398053513,0.066563519413322,-0.121997933100645
0.38,0.13570398053513,0.066563519413322,-0.121997933100645
0.39,0.13570398053513,0.067813519413322,-0.121997933100645
0.39,0.13570398053513,0.067813519413322,-0.121997933100645
0.4,0.13570398053513,0.0670523462289644,-0.121997933100645
0.4,0.13570398053513,0.0670523462289644,-0.121997933100645
0.41,0.13570398053513,0.0660523462289644,-0.121997933100645
0.41,0.13570398053513,0.0660523462289644,-0.121997933100645
0.42,0.13570398053513,0.0650523462289644,-0.121997933100645
0.42,0.13570398053513,0.0650523462289644,-0.121997933100645
0.43,0.13570398053513,0.0640523462289644,-0.121997933100645
0.43,0.13570398053513,0.0640523462289644,-0.121997933100645
0.44,0.13570398053513,0.0630523462289645,-0.121997933100645
0.44,0.13570398053513,0.0630523462289645,-0.121997933100645
0.45,0.13570398053513,0.0623596087987968,-0.121997933100645
0.45,0.13570398053513,0.0623596087987968,-0.121997933100645
0.46,0.13570398053513,0.0623596087987968,-0.121997933100645
0.46,0.13570398053513,0.0623596087987968,-0.121997933100645
0.47,0.13570398053513,0.0623596087987968,-0.121997933100645
0.47,0.13570398053513,0.0623596087987968,-0.121997933100645
0.48,0.135527763564805,0.0623596087987968,-0.121997933100645
0.48,0.135527763564805,0.0623596087987968,-0.121997933100645
0.49,0.134618672655714,0.0623596087987968,-0.121997933100645
0.49,0.134618672655714,0.0623596087987968,-0.121997933100645
0.5,0.133558031574247,0.061428510102335,-0.121997933100645
0.5,0.133558031574247,0.061428510102335,-0.121997933100645
0.51,0.131220369236585,0.0603173989912239,-0.121997933100645
0.51,0.131220369236585,0.0603173989912239,-0.121997933100645
0.52,0.128882706898922,0.0592062878801128,-0.121997933100645
0.52,0.128882706898922,0.0592062878801128,-0.121997933100645
0.53,0.12654504456126,0.0580951767690017,-0.121997933100645
0.53,0.12654504456126,0.0580951767690017,-0.121997933100645
0.54,0.124618760781732,0.0569840656578906,-0.121588249674201
0.54,0.124618760781732,0.0569840656578906,-0.121588249674201
0.55,0.123190189353161,0.0567730166200259,-0.12047713856309
0.55,0.123190189353161,0.0567730166200259,-0.12047713856309
0.56,0.121761617924589,0.0567730166200259,-0.119366027451979
0.56,0.121761617924589,0.0567730166200259,-0.119366027451979
0.57,0.120333046496018,0.0567730166200259,-0.118254916340868
0.57,0.120333046496018,0.0567730166200259,-0.118254916340868
0.58,0.119319512837438,0.0567730166200259,-0.117143805229757
0.58,0.119319512837438,0.0567730166200259,-0.117143805229757
0.59,0.118119006244331,0.0567730166200259,-0.116032694118646
0.59,0.118119006244331,0.0567730166200259,-0.116032694118646
0.6,0.11595991533524,0.0550349657199638,-0.114921583007535
0.6,0.11595991533524,0.0550349657199638,-0.114921583007535
0.61,0.113800824426149,0.0528127434977416,-0.113810471896424
